healthtime,businessunit,reported,expected
2012-02-02 17:15:00,region-1,10827,11000
2012-02-02 17:30:00,region-1,10828,11000
2012-02-02 17:45:00,region-1,10835,11000
2012-02-02 18:00:00,region-1,10835,11000
2012-02-02 18:15:00,region-1,10827,11000
2012-02-02 18:30:00,region-1,10828,11000
2012-02-02 18:45:00,region-1,10827,11000
2012-02-02 19:00:00,region-1,10830,11000
2012-02-02 19:15:00,region-1,10841,11000
2012-02-02 19:30:00,region-1,10841,11000
2012-02-02 19:45:00,region-1,10843,11000
2012-02-02 20:00:00,region-1,10841,11000
2012-02-02 20:15:00,region-1,10835,11000
2012-02-02 20:30:00,region-1,10838,11000
2012-02-02 20:45:00,region-1,10841,11000
2012-02-02 21:00:00,region-1,10846,11000
2012-02-02 21:15:00,region-1,10843,11000
2012-02-02 21:30:00,region-1,10843,11000
2012-02-02 21:45:00,region-1,10840,11000
2012-02-02 22:00:00,region-1,10846,11000
2012-02-02 22:15:00,region-1,10842,11000
2012-02-02 22:30:00,region-1,10836,11000
2012-02-02 22:45:00,region-1,10839,11000
2012-02-02 23:00:00,region-1,10840,11000
2012-02-02 23:15:00,region-1,10846,11000
2012-02-02 23:30:00,region-1,10837,11000
2012-02-02 23:45:00,region-1,10830,11000
2012-02-03 00:00:00,region-1,10841,11000
2012-02-03 00:15:00,region-1,10837,11000
2012-02-03 00:30:00,region-1,10839,11000
2012-02-03 00:45:00,region-1,10843,11000
2012-02-03 01:00:00,region-1,10842,11000
2012-02-03 01:15:00,region-1,10835,11000
2012-02-03 01:30:00,region-1,10825,11000
2012-02-03 01:45:00,region-1,10831,11000
2012-02-03 02:00:00,region-1,9188,11000
2012-02-03 02:15:00,region-1,9194,11000
2012-02-03 02:30:00,region-1,9199,11000
2012-02-03 02:45:00,region-1,9193,11000
2012-02-03 03:00:00,region-1,6461,11000
2012-02-03 03:15:00,region-1,6461,11000
2012-02-03 03:30:00,region-1,6466,11000
2012-02-03 03:45:00,region-1,6457,11000
2012-02-03 04:00:00,region-1,6468,0
2012-02-03 04:15:00,region-1,6464,0
2012-02-03 04:30:00,region-1,6464,0
2012-02-03 04:45:00,region-1,6464,0
2012-02-03 05:00:00,region-1,6463,0
2012-02-03 05:15:00,region-1,6470,0
2012-02-03 05:30:00,region-1,6458,0
2012-02-03 05:45:00,region-1,6458,0
2012-02-03 06:00:00,region-1,6462,0
2012-02-03 06:15:00,region-1,6459,0
2012-02-03 06:30:00,region-1,6467,0
2012-02-03 06:45:00,region-1,6470,0
2012-02-03 07:00:00,region-1,6462,0
2012-02-03 07:15:00,region-1,6458,0
2012-02-03 07:30:00,region-1,6463,0
2012-02-03 07:45:00,region-1,6468,0
2012-02-03 08:00:00,region-1,6463,0
2012-02-03 08:15:00,region-1,6466,0
2012-02-03 08:30:00,region-1,6464,0
2012-02-03 08:45:00,region-1,6470,0
2012-02-03 09:00:00,region-1,6460,0
2012-02-03 09:15:00,region-1,6464,0
2012-02-03 09:30:00,region-1,6473,0
2012-02-03 09:45:00,region-1,6468,0
2012-02-03 10:00:00,region-1,6465,0
2012-02-03 10:15:00,region-1,6469,0
2012-02-03 10:30:00,region-1,6465,0
2012-02-03 10:45:00,region-1,6461,0
2012-02-03 11:00:00,region-1,6454,0
2012-02-03 11:15:00,region-1,6460,0
2012-02-03 11:30:00,region-1,6462,0
2012-02-03 11:45:00,region-1,6468,0
2012-02-03 12:00:00,region-1,6459,0
2012-02-03 12:15:00,region-1,6460,0
2012-02-03 12:30:00,region-1,6464,0
2012-02-03 12:45:00,region-1,6466,0
2012-02-03 13:00:00,region-1,6474,0
2012-02-03 13:15:00,region-1,6467,0
2012-02-03 13:30:00,region-1,6462,0
2012-02-03 13:45:00,region-1,6466,0
2012-02-03 14:00:00,region-1,6460,0
2012-02-03 14:15:00,region-1,6453,0
2012-02-03 14:30:00,region-1,6456,0
2012-02-03 14:45:00,region-1,6462,0
2012-02-03 15:00:00,region-1,8105,0
2012-02-03 15:15:00,region-1,8104,0
2012-02-03 15:30:00,region-1,8104,0
2012-02-03 15:45:00,region-1,8110,0
2012-02-03 16:00:00,region-1,10841,11000
2012-02-03 16:15:00,region-1,10846,11000
2012-02-03 16:30:00,region-1,10838,11000
2012-02-03 16:45:00,region-1,10844,11000
2012-02-03 17:00:00,region-1,10853,11000
2012-02-03 17:15:00,region-1,10857,11000
2012-02-03 17:30:00,region-1,10858,11000
2012-02-03 17:45:00,region-1,10859,11000
2012-02-03 18:00:00,region-1,10860,11000
2012-02-03 18:15:00,region-1,10849,11000
2012-02-03 18:30:00,region-1,10853,11000
2012-02-03 18:45:00,region-1,10856,11000
2012-02-03 19:00:00,region-1,10852,11000
2012-02-03 19:15:00,region-1,10852,11000
2012-02-03 19:30:00,region-1,10845,11000
2012-02-03 19:45:00,region-1,10849,11000
2012-02-03 20:00:00,region-1,10844,11000
2012-02-03 20:15:00,region-1,10848,11000
2012-02-03 20:30:00,region-1,10840,11000
2012-02-03 20:45:00,region-1,10835,11000
2012-02-03 21:00:00,region-1,10836,11000
2012-02-03 21:15:00,region-1,10830,11000
2012-02-03 21:30:00,region-1,10833,11000
2012-02-03 21:45:00,region-1,10838,11000
2012-02-03 22:00:00,region-1,10839,11000
2012-02-03 22:15:00,region-1,10840,11000
2012-02-03 22:30:00,region-1,10830,11000
2012-02-03 22:45:00,region-1,10835,11000
2012-02-03 23:00:00,region-1,10838,11000
2012-02-03 23:15:00,region-1,10834,11000
2012-02-03 23:30:00,region-1,10840,11000
2012-02-03 23:45:00,region-1,10842,11000
2012-02-04 00:00:00,region-1,10840,11000
2012-02-04 00:15:00,region-1,10834,11000
2012-02-04 00:30:00,region-1,10839,11000
2012-02-04 00:45:00,region-1,10841,11000
2012-02-04 01:00:00,region-1,10843,11000
2012-02-04 01:15:00,region-1,10844,11000
2012-02-04 01:30:00,region-1,10832,11000
2012-02-04 01:45:00,region-1,10823,11000
2012-02-04 02:00:00,region-1,9183,11000
2012-02-04 02:15:00,region-1,9191,11000
2012-02-04 02:30:00,region-1,9196,11000
2012-02-04 02:45:00,region-1,9200,11000
2012-02-04 03:00:00,region-1,6467,11000
2012-02-04 03:15:00,region-1,6468,11000
2012-02-04 03:30:00,region-1,6469,11000
2012-02-04 03:45:00,region-1,6470,11000
2012-02-04 04:00:00,region-1,6464,0
2012-02-04 04:15:00,region-1,6464,0
2012-02-04 04:30:00,region-1,6459,0
2012-02-04 04:45:00,region-1,6456,0
2012-02-04 05:00:00,region-1,6460,0
2012-02-04 05:15:00,region-1,6463,0
2012-02-04 05:30:00,region-1,6458,0
2012-02-04 05:45:00,region-1,6459,0
2012-02-04 06:00:00,region-1,6451,0
2012-02-04 06:15:00,region-1,6463,0
2012-02-04 06:30:00,region-1,6454,0
2012-02-04 06:45:00,region-1,6450,0
2012-02-04 07:00:00,region-1,6448,0
2012-02-04 07:15:00,region-1,6450,0
2012-02-04 07:30:00,region-1,6460,0
2012-02-04 07:45:00,region-1,6454,0
2012-02-04 08:00:00,region-1,6460,0
2012-02-02 08:15:00,region-2,6554,0
2012-02-02 08:30:00,region-2,6546,0
2012-02-02 08:45:00,region-2,6533,0
2012-02-02 09:00:00,region-2,6530,0
2012-02-02 09:15:00,region-2,6529,0
2012-02-02 09:30:00,region-2,6527,0
2012-02-02 09:45:00,region-2,6522,0
2012-02-02 10:00:00,region-2,6522,0
2012-02-02 10:15:00,region-2,6530,0
2012-02-02 10:30:00,region-2,6527,0
2012-02-02 10:45:00,region-2,6527,0
2012-02-02 11:00:00,region-2,6529,0
2012-02-02 11:15:00,region-2,6525,0
2012-02-02 11:30:00,region-2,6528,0
2012-02-02 11:45:00,region-2,6526,0
2012-02-02 12:00:00,region-2,6525,0
2012-02-02 12:15:00,region-2,6527,0
2012-02-02 12:30:00,region-2,6525,0
2012-02-02 12:45:00,region-2,6519,0
2012-02-02 13:00:00,region-2,6525,0
2012-02-02 13:15:00,region-2,6526,0
2012-02-02 13:30:00,region-2,6526,0
2012-02-02 13:45:00,region-2,6522,0
2012-02-02 14:00:00,region-2,6521,0
2012-02-02 14:15:00,region-2,6529,0
2012-02-02 14:30:00,region-2,6527,0
2012-02-02 14:45:00,region-2,6524,0
2012-02-02 15:00:00,region-2,6526,0
2012-02-02 15:15:00,region-2,6524,0
2012-02-02 15:30:00,region-2,6525,0
2012-02-02 15:45:00,region-2,6531,0
2012-02-02 16:00:00,region-2,9254,11000
2012-02-02 16:15:00,region-2,9262,11000
2012-02-02 16:30:00,region-2,9256,11000
2012-02-02 16:45:00,region-2,9255,11000
2012-02-02 17:00:00,region-2,10853,11000
2012-02-02 17:15:00,region-2,10846,11000
2012-02-02 17:30:00,region-2,10848,11000
2012-02-02 17:45:00,region-2,10848,11000
2012-02-02 18:00:00,region-2,10847,11000
2012-02-02 18:15:00,region-2,10839,11000
2012-02-02 18:30:00,region-2,10837,11000
2012-02-02 18:45:00,region-2,10838,11000
2012-02-02 19:00:00,region-2,10831,11000
2012-02-02 19:15:00,region-2,10845,11000
2012-02-02 19:30:00,region-2,10846,11000
2012-02-02 19:45:00,region-2,10841,11000
2012-02-02 20:00:00,region-2,10841,11000
2012-02-02 20:15:00,region-2,10844,11000
2012-02-02 20:30:00,region-2,10844,11000
2012-02-02 20:45:00,region-2,10851,11000
2012-02-02 21:00:00,region-2,10848,11000
2012-02-02 21:15:00,region-2,10857,11000
2012-02-02 21:30:00,region-2,10843,11000
2012-02-02 21:45:00,region-2,10844,11000
2012-02-02 22:00:00,region-2,10847,11000
2012-02-02 22:15:00,region-2,10851,11000
2012-02-02 22:30:00,region-2,10838,11000
2012-02-02 22:45:00,region-2,10844,11000
2012-02-02 23:00:00,region-2,10846,11000
2012-02-02 23:15:00,region-2,10854,11000
2012-02-02 23:30:00,region-2,10847,11000
2012-02-02 23:45:00,region-2,10840,11000
2012-02-03 00:00:00,region-2,10843,11000
2012-02-03 00:15:00,region-2,10837,11000
2012-02-03 00:30:00,region-2,10836,11000
2012-02-03 00:45:00,region-2,10839,11000
2012-02-03 01:00:00,region-2,10837,11000
2012-02-03 01:15:00,region-2,10840,11000
2012-02-03 01:30:00,region-2,10844,11000
2012-02-03 01:45:00,region-2,10849,11000
2012-02-03 02:00:00,region-2,10841,11000
2012-02-03 02:15:00,region-2,10845,11000
2012-02-03 02:30:00,region-2,10838,11000
2012-02-03 02:45:00,region-2,10844,11000
2012-02-03 03:00:00,region-2,8118,11000
2012-02-03 03:15:00,region-2,8124,11000
2012-02-03 03:30:00,region-2,8126,11000
2012-02-03 03:45:00,region-2,8129,11000
2012-02-03 04:00:00,region-2,6532,0
2012-02-03 04:15:00,region-2,6531,0
2012-02-03 04:30:00,region-2,6525,0
2012-02-03 04:45:00,region-2,6521,0
2012-02-03 05:00:00,region-2,6530,0
2012-02-03 05:15:00,region-2,6537,0
2012-02-03 05:30:00,region-2,6535,0
2012-02-03 05:45:00,region-2,6523,0
2012-02-03 06:00:00,region-2,6516,0
2012-02-03 06:15:00,region-2,6520,0
2012-02-03 06:30:00,region-2,6524,0
2012-02-03 06:45:00,region-2,6532,0
2012-02-03 07:00:00,region-2,6534,0
2012-02-03 07:15:00,region-2,6529,0
2012-02-03 07:30:00,region-2,6532,0
2012-02-03 07:45:00,region-2,6523,0
2012-02-03 08:00:00,region-2,6523,0
2012-02-03 08:15:00,region-2,6523,0
2012-02-03 08:30:00,region-2,6520,0
2012-02-03 08:45:00,region-2,6520,0
2012-02-03 09:00:00,region-2,6518,0
2012-02-03 09:15:00,region-2,6522,0
2012-02-03 09:30:00,region-2,6536,0
2012-02-03 09:45:00,region-2,6535,0
2012-02-03 10:00:00,region-2,6529,0
2012-02-03 10:15:00,region-2,6532,0
2012-02-03 10:30:00,region-2,6531,0
2012-02-03 10:45:00,region-2,6533,0
2012-02-03 11:00:00,region-2,6529,0
2012-02-03 11:15:00,region-2,6523,0
2012-02-03 11:30:00,region-2,6517,0
2012-02-03 11:45:00,region-2,6522,0
2012-02-03 12:00:00,region-2,6525,0
2012-02-03 12:15:00,region-2,6530,0
2012-02-03 12:30:00,region-2,6534,0
2012-02-03 12:45:00,region-2,6535,0
2012-02-03 13:00:00,region-2,6533,0
2012-02-03 13:15:00,region-2,6533,0
2012-02-03 13:30:00,region-2,6532,0
2012-02-03 13:45:00,region-2,6532,0
2012-02-03 14:00:00,region-2,6529,0
2012-02-03 14:15:00,region-2,6525,0
2012-02-03 14:30:00,region-2,6528,0
2012-02-03 14:45:00,region-2,6529,0
2012-02-03 15:00:00,region-2,6530,0
2012-02-03 15:15:00,region-2,6529,0
2012-02-03 15:30:00,region-2,6523,0
2012-02-03 15:45:00,region-2,6531,0
2012-02-03 16:00:00,region-2,9249,11000
2012-02-03 16:15:00,region-2,9248,11000
2012-02-03 16:30:00,region-2,9248,11000
2012-02-03 16:45:00,region-2,9251,11000
2012-02-03 17:00:00,region-2,10853,11000
2012-02-03 17:15:00,region-2,10848,11000
2012-02-03 17:30:00,region-2,10847,11000
2012-02-03 17:45:00,region-2,10843,11000
2012-02-03 18:00:00,region-2,10847,11000
2012-02-03 18:15:00,region-2,10847,11000
2012-02-03 18:30:00,region-2,10838,11000
2012-02-03 18:45:00,region-2,10836,11000
2012-02-03 19:00:00,region-2,10838,11000
2012-02-03 19:15:00,region-2,10839,11000
2012-02-03 19:30:00,region-2,10842,11000
2012-02-03 19:45:00,region-2,10836,11000
2012-02-03 20:00:00,region-2,10836,11000
2012-02-03 20:15:00,region-2,10840,11000
2012-02-03 20:30:00,region-2,10839,11000
2012-02-03 20:45:00,region-2,10839,11000
2012-02-03 21:00:00,region-2,10839,11000
2012-02-03 21:15:00,region-2,10838,11000
2012-02-03 21:30:00,region-2,10841,11000
2012-02-03 21:45:00,region-2,10839,11000
2012-02-03 22:00:00,region-2,10839,11000
2012-02-03 22:15:00,region-2,10851,11000
2012-02-03 22:30:00,region-2,10846,11000
2012-02-03 22:45:00,region-2,10847,11000
2012-02-03 23:00:00,region-2,10847,11000
2012-02-03 23:15:00,region-2,10842,11000
2012-02-03 23:30:00,region-2,10846,11000
2012-02-03 23:45:00,region-2,10853,11000
2012-02-04 00:00:00,region-2,10857,11000
2012-02-04 00:15:00,region-2,10859,11000
2012-02-04 00:30:00,region-2,10849,11000
2012-02-04 00:45:00,region-2,10844,11000
2012-02-04 01:00:00,region-2,10849,11000
2012-02-04 01:15:00,region-2,10846,11000
2012-02-04 01:30:00,region-2,10848,11000
2012-02-04 01:45:00,region-2,10856,11000
2012-02-04 02:00:00,region-2,10852,11000
2012-02-04 02:15:00,region-2,10853,11000
2012-02-04 02:30:00,region-2,10844,11000
2012-02-04 02:45:00,region-2,10848,11000
2012-02-04 03:00:00,region-2,8129,11000
2012-02-04 03:15:00,region-2,8126,11000
2012-02-04 03:30:00,region-2,8128,11000
2012-02-04 03:45:00,region-2,8129,11000
2012-02-04 04:00:00,region-2,6539,0
2012-02-04 04:15:00,region-2,6539,0
2012-02-04 04:30:00,region-2,6530,0
2012-02-04 04:45:00,region-2,6528,0
2012-02-04 05:00:00,region-2,6525,0
2012-02-04 05:15:00,region-2,6523,0
2012-02-04 05:30:00,region-2,6534,0
2012-02-04 05:45:00,region-2,6540,0
2012-02-04 06:00:00,region-2,6533,0
2012-02-04 06:15:00,region-2,6537,0
2012-02-04 06:30:00,region-2,6532,0
2012-02-04 06:45:00,region-2,6527,0
2012-02-04 07:00:00,region-2,6527,0
2012-02-04 07:15:00,region-2,6524,0
2012-02-04 07:30:00,region-2,6520,0
2012-02-04 07:45:00,region-2,6523,0
2012-02-04 08:00:00,region-2,6528,0
2012-02-02 08:15:00,region-3,6509,0
2012-02-02 08:30:00,region-3,6499,0
2012-02-02 08:45:00,region-3,6491,0
2012-02-02 09:00:00,region-3,6487,0
2012-02-02 09:15:00,region-3,6492,0
2012-02-02 09:30:00,region-3,6484,0
2012-02-02 09:45:00,region-3,6484,0
2012-02-02 10:00:00,region-3,6473,0
2012-02-02 10:15:00,region-3,6473,0
2012-02-02 10:30:00,region-3,6476,0
2012-02-02 10:45:00,region-3,6472,0
2012-02-02 11:00:00,region-3,6475,0
2012-02-02 11:15:00,region-3,6479,0
2012-02-02 11:30:00,region-3,6482,0
2012-02-02 11:45:00,region-3,6487,0
2012-02-02 12:00:00,region-3,6486,0
2012-02-02 12:15:00,region-3,6481,0
2012-02-02 12:30:00,region-3,6480,0
2012-02-02 12:45:00,region-3,6480,0
2012-02-02 13:00:00,region-3,7418,11000
2012-02-02 13:15:00,region-3,7422,11000
2012-02-02 13:30:00,region-3,7417,11000
2012-02-02 13:45:00,region-3,7423,11000
2012-02-02 14:00:00,region-3,10858,11000
2012-02-02 14:15:00,region-3,10867,11000
2012-02-02 14:30:00,region-3,10856,11000
2012-02-02 14:45:00,region-3,10848,11000
2012-02-02 15:00:00,region-3,10850,11000
2012-02-02 15:15:00,region-3,10852,11000
2012-02-02 15:30:00,region-3,10866,11000
2012-02-02 15:45:00,region-3,10853,11000
2012-02-02 16:00:00,region-3,10855,11000
2012-02-02 16:15:00,region-3,10845,11000
2012-02-02 16:30:00,region-3,10850,11000
2012-02-02 16:45:00,region-3,10852,11000
2012-02-02 17:00:00,region-3,10848,11000
