healthtime,businessunit,reported,avgconn,expected,lag
2012-02-02 21:30:00,region-1,2543,27.5245772709398348,2549,9
2012-02-02 21:45:00,region-1,2542,27.5035405192761605,2549,9
2012-02-02 22:00:00,region-1,2545,27.8310412573673870,2549,9
2012-02-02 22:15:00,region-1,2542,27.6290322580645161,2549,9
2012-02-02 22:30:00,region-1,2536,27.5563880126182965,2549,9
2012-02-02 22:45:00,region-1,2537,27.7031927473393772,2549,9
2012-02-02 23:00:00,region-1,2538,27.3904649330181245,2549,9
2012-02-02 23:15:00,region-1,2536,27.3154574132492114,2549,9
2012-02-02 23:30:00,region-1,2539,27.3072075620322962,2549,9
2012-02-02 23:45:00,region-1,2538,27.9523246650906225,2549,9
2012-02-03 00:00:00,region-1,2541,27.7284533648170012,2549,9
2012-02-03 00:15:00,region-1,2541,27.4864226682408501,2549,9
2012-02-03 00:30:00,region-1,2542,27.5291109362706530,2549,9
2012-02-03 00:45:00,region-1,2542,27.6274586939417781,2549,9
2012-02-03 01:00:00,region-1,2540,26.9173228346456693,2549,9
2012-02-03 01:15:00,region-1,2539,27.2489168964159118,2549,9
2012-02-03 01:30:00,region-1,2538,27.7722616233254531,2549,9
2012-02-03 01:45:00,region-1,2541,27.6064541519086974,2549,9
2012-02-03 02:00:00,region-1,2136,21.7134831460674157,2549,9
2012-02-03 02:15:00,region-1,2135,21.7569086651053864,2549,9
2012-02-03 02:30:00,region-1,2136,21.4410112359550562,2549,9
2012-02-03 02:45:00,region-1,2139,21.6040205703599813,2549,9
2012-02-03 03:00:00,region-1,1499,5.6511007338225484,2549,9
2012-02-03 03:15:00,region-1,1502,5.5525965379494008,0,9
2012-02-03 03:30:00,region-1,1500,5.4820000000000000,0,9
2012-02-03 03:45:00,region-1,1499,5.4609739826551034,0,9
2012-02-03 04:00:00,region-1,1502,5.4147802929427430,0,9
2012-02-03 04:15:00,region-1,1501,5.5483011325782811,0,9
2012-02-03 04:30:00,region-1,1502,5.6444740346205060,0,9
2012-02-03 04:45:00,region-1,1503,5.4723885562208916,0,9
2012-02-03 05:00:00,region-1,1503,5.4550898203592814,0,9
2012-02-03 05:15:00,region-1,1501,5.5556295802798135,0,9
2012-02-03 05:30:00,region-1,1500,5.4986666666666667,0,9
2012-02-03 05:45:00,region-1,1501,5.6229180546302465,0,9
2012-02-03 06:00:00,region-1,1501,5.4956695536309127,0,9
2012-02-03 06:15:00,region-1,1499,5.5316877918612408,0,9
2012-02-03 06:30:00,region-1,1502,5.4494007989347537,0,9
2012-02-03 06:45:00,region-1,1501,5.4883411059293804,0,9
2012-02-03 07:00:00,region-1,1498,5.4225634178905207,0,9
2012-02-03 07:15:00,region-1,1500,5.6286666666666667,0,9
2012-02-03 07:30:00,region-1,1499,5.4869913275517011,0,9
2012-02-03 07:45:00,region-1,1501,5.4257161892071952,0,9
2012-02-03 08:00:00,region-1,1502,5.5379494007989348,0,9
2012-02-03 08:15:00,region-1,1503,5.5369261477045908,0,9
2012-02-03 08:30:00,region-1,1498,5.6041388518024032,0,9
2012-02-03 08:45:00,region-1,1500,5.4393333333333333,0,9
2012-02-03 09:00:00,region-1,1498,5.5861148197596796,0,9
2012-02-03 09:15:00,region-1,1498,5.4973297730307076,0,9
2012-02-03 09:30:00,region-1,1503,5.5129740518962076,0,9
2012-02-03 09:45:00,region-1,1499,5.4736490993995997,0,9
2012-02-03 10:00:00,region-1,1497,5.4321977287909152,0,9
2012-02-03 10:15:00,region-1,1502,5.5559254327563249,0,9
2012-02-03 10:30:00,region-1,1502,5.6045272969374168,0,9
2012-02-03 10:45:00,region-1,1500,5.5506666666666667,0,9
2012-02-03 11:00:00,region-1,1502,5.4700399467376831,0,9
2012-02-03 11:15:00,region-1,1501,5.5702864756828781,0,9
2012-02-03 11:30:00,region-1,1502,5.4587217043941411,0,9
2012-02-03 11:45:00,region-1,1501,5.4290473017988008,0,9
2012-02-03 12:00:00,region-1,1498,5.4632843791722296,0,9
2012-02-03 12:15:00,region-1,1494,5.5348058902275770,0,9
2012-02-03 12:30:00,region-1,1499,5.5083388925950634,0,9
2012-02-03 12:45:00,region-1,1499,5.4889926617745163,0,9
2012-02-03 13:00:00,region-1,1501,5.5463024650233178,0,9
2012-02-03 13:15:00,region-1,1499,5.5336891260840560,0,9
2012-02-03 13:30:00,region-1,1500,5.5746666666666667,0,9
2012-02-03 13:45:00,region-1,1501,5.3524317121918721,0,9
2012-02-03 14:00:00,region-1,1500,5.5426666666666667,0,9
2012-02-03 14:15:00,region-1,1500,5.5206666666666667,0,9
2012-02-03 14:30:00,region-1,1498,5.4732977303070761,0,9
2012-02-03 14:45:00,region-1,1497,5.4883099532398130,0,9
2012-02-03 15:00:00,region-1,1899,17.4702474986835176,0,9
2012-02-03 15:15:00,region-1,1903,17.4524435102469785,0,9
2012-02-03 15:30:00,region-1,1904,16.6328781512605042,0,9
2012-02-03 15:45:00,region-1,1908,16.8438155136268344,0,9
2012-02-03 16:00:00,region-1,2544,27.7952044025157233,2549,9
2012-02-03 16:15:00,region-1,2540,27.1185039370078740,2549,9
2012-02-03 16:30:00,region-1,2532,27.7006319115323855,2549,9
2012-02-03 16:45:00,region-1,2537,27.6424911312573906,2549,9
2012-02-03 17:00:00,region-1,2539,27.6746750689247735,2549,9
2012-02-03 17:15:00,region-1,2542,27.7250196695515342,2549,9
2012-02-03 17:30:00,region-1,2546,26.9057344854673998,2549,9
2012-02-03 17:45:00,region-1,2546,27.4469756480754124,2549,9
2012-02-03 18:00:00,region-1,2548,27.3504709576138148,2549,9
2012-02-03 18:15:00,region-1,2544,27.4693396226415094,2549,9
2012-02-03 18:30:00,region-1,2545,27.3127701375245580,2549,9
2012-02-03 18:45:00,region-1,2544,27.5361635220125786,2549,9
2012-02-03 19:00:00,region-1,2543,27.3653165552497051,2549,9
2012-02-03 19:15:00,region-1,2544,27.5943396226415094,2549,9
2012-02-03 19:30:00,region-1,2545,27.5127701375245580,2549,9
2012-02-03 19:45:00,region-1,2544,27.1894654088050314,2549,9
2012-02-03 20:00:00,region-1,2542,27.8493312352478363,2549,9
2012-02-03 20:15:00,region-1,2542,27.5948072383949646,2549,9
2012-02-03 20:30:00,region-1,2538,27.4842395587076438,2549,9
2012-02-03 20:45:00,region-1,2539,27.9515557306025994,2549,9
2012-02-03 21:00:00,region-1,2541,27.2935852026761118,2549,9
2012-02-03 21:15:00,region-1,2539,27.8215833005120126,2549,9
2012-02-03 21:30:00,region-1,2537,27.2230981474182105,2549,9
2012-02-03 21:45:00,region-1,2538,27.9322301024428684,2549,9
2012-02-03 22:00:00,region-1,2539,27.6246553761323356,2549,9
2012-02-03 22:15:00,region-1,2540,27.5330708661417323,2549,9
2012-02-03 22:30:00,region-1,2540,27.7775590551181102,2549,9
2012-02-03 22:45:00,region-1,2538,27.0925925925925926,2549,9
2012-02-03 23:00:00,region-1,2540,27.8897637795275591,2549,9
2012-02-03 23:15:00,region-1,2537,27.3862830114308238,2549,9
2012-02-03 23:30:00,region-1,2543,27.3857648446716477,2549,9
2012-02-03 23:45:00,region-1,2541,27.0413223140495868,2549,9
2012-02-04 00:00:00,region-1,2539,27.1827491138243403,2549,9
2012-02-04 00:15:00,region-1,2538,27.3018124507486210,2549,9
2012-02-04 00:30:00,region-1,2535,27.5368836291913215,2549,9
2012-02-04 00:45:00,region-1,2538,27.5390070921985816,2549,9
2012-02-04 01:00:00,region-1,2543,27.4191899331498230,2549,9
2012-02-04 01:15:00,region-1,2543,27.4915454187966968,2549,9
2012-02-04 01:30:00,region-1,2543,27.7801808887141172,2549,9
2012-02-04 01:45:00,region-1,2539,27.5001969279243797,2549,9
2012-02-04 02:00:00,region-1,2130,21.8107981220657277,2549,9
2012-02-04 02:15:00,region-1,2130,21.0488262910798122,2549,9
2012-02-04 02:30:00,region-1,2131,21.1065227592679493,2549,9
2012-02-04 02:45:00,region-1,2135,21.4646370023419204,2549,9
2012-02-04 03:00:00,region-1,1497,5.4582498329993320,2549,9
2012-02-04 03:15:00,region-1,1501,5.5729513657561626,0,9
2012-02-04 03:30:00,region-1,1500,5.4613333333333333,0,9
2012-02-04 03:45:00,region-1,1502,5.5019973368841545,0,9
2012-02-04 04:00:00,region-1,1500,5.4580000000000000,0,9
2012-02-04 04:15:00,region-1,1495,5.4508361204013378,0,9
2012-02-04 04:30:00,region-1,1497,5.5410821643286573,0,9
2012-02-04 04:45:00,region-1,1495,5.4321070234113712,0,9
2012-02-04 05:00:00,region-1,1499,5.4703135423615744,0,9
2012-02-04 05:15:00,region-1,1500,5.4353333333333333,0,9
2012-02-04 05:30:00,region-1,1501,5.4536975349766822,0,9
2012-02-04 05:45:00,region-1,1501,5.3084610259826782,0,9
2012-02-04 06:00:00,region-1,1500,5.5626666666666667,0,9
2012-02-04 06:15:00,region-1,1502,5.4414114513981358,0,9
2012-02-04 06:30:00,region-1,1498,5.5667556742323097,0,9
2012-02-04 06:45:00,region-1,1498,5.5273698264352470,0,9
2012-02-04 07:00:00,region-1,1500,5.6346666666666667,0,9
2012-02-04 07:15:00,region-1,1496,5.4512032085561497,0,9
2012-02-04 07:30:00,region-1,1500,5.5173333333333333,0,9
2012-02-04 07:45:00,region-1,1499,5.4563042028018679,0,9
2012-02-04 08:00:00,region-1,1500,5.6653333333333333,0,9
2012-02-02 08:15:00,region-2,1533,5.4370515329419439,0,9
2012-02-02 08:30:00,region-2,1532,5.5789817232375979,0,9
2012-02-02 08:45:00,region-2,1531,5.6159372958850425,0,9
2012-02-02 09:00:00,region-2,1531,5.5447419986936643,0,9
2012-02-02 09:15:00,region-2,1530,5.5287581699346405,0,9
2012-02-02 09:30:00,region-2,1524,5.5242782152230971,0,9
2012-02-02 09:45:00,region-2,1525,5.4721311475409836,0,9
2012-02-02 10:00:00,region-2,1524,5.5104986876640420,0,9
2012-02-02 10:15:00,region-2,1526,5.4233289646133683,0,9
2012-02-02 10:30:00,region-2,1527,5.5717092337917485,0,9
2012-02-02 10:45:00,region-2,1526,5.4128440366972477,0,9
2012-02-02 11:00:00,region-2,1524,5.3786089238845144,0,9
2012-02-02 11:15:00,region-2,1525,5.5429508196721311,0,9
2012-02-02 11:30:00,region-2,1527,5.5900458415193189,0,9
2012-02-02 11:45:00,region-2,1527,5.3713163064833006,0,9
2012-02-02 12:00:00,region-2,1527,5.5638506876227898,0,9
2012-02-02 12:15:00,region-2,1526,5.5353866317169069,0,9
2012-02-02 12:30:00,region-2,1526,5.3787680209698558,0,9
2012-02-02 12:45:00,region-2,1523,5.5344714379514117,0,9
2012-02-02 13:00:00,region-2,1526,5.5262123197903014,0,9
2012-02-02 13:15:00,region-2,1527,5.4499017681728880,0,9
2012-02-02 13:30:00,region-2,1527,5.4721676489849378,0,9
2012-02-02 13:45:00,region-2,1528,5.5647905759162304,0,9
2012-02-02 14:00:00,region-2,1526,5.5091743119266055,0,9
2012-02-02 14:15:00,region-2,1525,5.5278688524590164,0,9
2012-02-02 14:30:00,region-2,1523,5.5416940249507551,0,9
2012-02-02 14:45:00,region-2,1522,5.5604467805519054,0,9
2012-02-02 15:00:00,region-2,1524,5.5104986876640420,0,9
2012-02-02 15:15:00,region-2,1524,5.4862204724409449,0,9
2012-02-02 15:30:00,region-2,1525,5.5855737704918033,0,9
2012-02-02 15:45:00,region-2,1527,5.4289456450556647,0,9
2012-02-02 16:00:00,region-2,2152,21.5339219330855019,2549,9
2012-02-02 16:15:00,region-2,2156,21.5320037105751391,2549,9
2012-02-02 16:30:00,region-2,2155,21.6593967517401392,2549,9
2012-02-02 16:45:00,region-2,2153,21.5559684161634928,2549,9
2012-02-02 17:00:00,region-2,2539,27.3064198503347775,2549,9
2012-02-02 17:15:00,region-2,2541,27.8189689098780008,2549,9
2012-02-02 17:30:00,region-2,2541,27.2660369933097206,2549,9
2012-02-02 17:45:00,region-2,2544,27.5062893081761006,2549,9
2012-02-02 18:00:00,region-2,2540,27.3755905511811024,2549,9
2012-02-02 18:15:00,region-2,2538,27.4507486209613869,2549,9
2012-02-02 18:30:00,region-2,2534,27.7205998421468035,2549,9
2012-02-02 18:45:00,region-2,2535,27.5282051282051282,2549,9
2012-02-02 19:00:00,region-2,2533,27.3513620213185946,2549,9
2012-02-02 19:15:00,region-2,2536,27.0035488958990536,2549,9
2012-02-02 19:30:00,region-2,2540,27.8476377952755906,2549,9
2012-02-02 19:45:00,region-2,2536,27.6131703470031546,2549,9
2012-02-02 20:00:00,region-2,2539,27.4021268215833005,2549,9
2012-02-02 20:15:00,region-2,2536,27.8335962145110410,2549,9
2012-02-02 20:30:00,region-2,2535,27.6461538461538462,2549,9
2012-02-02 20:45:00,region-2,2540,27.8385826771653543,2549,9
2012-02-02 21:00:00,region-2,2541,27.7009051554506100,2549,9
2012-02-02 21:15:00,region-2,2545,27.0502946954813360,2549,9
2012-02-02 21:30:00,region-2,2541,27.0972058244785518,2549,9
2012-02-02 21:45:00,region-2,2540,27.7688976377952756,2549,9
2012-02-02 22:00:00,region-2,2541,27.3817394726485636,2549,9
2012-02-02 22:15:00,region-2,2543,27.8022021234762092,2549,9
2012-02-02 22:30:00,region-2,2534,27.8133385951065509,2549,9
2012-02-02 22:45:00,region-2,2537,27.2979897516752069,2549,9
2012-02-02 23:00:00,region-2,2538,27.7407407407407407,2549,9
2012-02-02 23:15:00,region-2,2538,27.6690307328605201,2549,9
2012-02-02 23:30:00,region-2,2541,27.8819362455726092,2549,9
2012-02-02 23:45:00,region-2,2540,27.4035433070866142,2549,9
2012-02-03 00:00:00,region-2,2541,27.6706021251475797,2549,9
2012-02-03 00:15:00,region-2,2541,27.4903581267217631,2549,9
2012-02-03 00:30:00,region-2,2542,27.0110149488591660,2549,9
2012-02-03 00:45:00,region-2,2541,27.3750491932310114,2549,9
2012-02-03 01:00:00,region-2,2537,27.1828931809223492,2549,9
2012-02-03 01:15:00,region-2,2537,28.1269215608986993,2549,9
2012-02-03 01:30:00,region-2,2538,27.0988967691095351,2549,9
2012-02-03 01:45:00,region-2,2542,27.7663257277734068,2549,9
2012-02-03 02:00:00,region-2,2540,27.3271653543307087,2549,9
2012-02-03 02:15:00,region-2,2540,27.1913385826771654,2549,9
2012-02-03 02:30:00,region-2,2537,27.6306661411115491,2549,9
2012-02-03 02:45:00,region-2,2537,27.5825778478517935,2549,9
2012-02-03 03:00:00,region-2,1911,16.8362114076399791,2549,9
2012-02-03 03:15:00,region-2,1914,16.6358411703239289,0,9
2012-02-03 03:30:00,region-2,1915,16.5926892950391645,0,9
2012-02-03 03:45:00,region-2,1915,16.7665796344647520,0,9
2012-02-03 04:00:00,region-2,1527,5.6411263916175508,0,9
2012-02-03 04:15:00,region-2,1528,5.5261780104712042,0,9
2012-02-03 04:30:00,region-2,1528,5.3547120418848168,0,9
2012-02-03 04:45:00,region-2,1522,5.7542706964520368,0,9
2012-02-03 05:00:00,region-2,1529,5.4401569653368215,0,9
2012-02-03 05:15:00,region-2,1530,5.3039215686274510,0,9
2012-02-03 05:30:00,region-2,1528,5.5831151832460733,0,9
2012-02-03 05:45:00,region-2,1526,5.5229357798165138,0,9
2012-02-03 06:00:00,region-2,1523,5.6283650689428759,0,9
2012-02-03 06:15:00,region-2,1526,5.4980340760157274,0,9
2012-02-03 06:30:00,region-2,1527,5.5265225933202358,0,9
2012-02-03 06:45:00,region-2,1529,5.5931981687377371,0,9
2012-02-03 07:00:00,region-2,1527,5.3346430910281598,0,9
2012-02-03 07:15:00,region-2,1525,5.4983606557377049,0,9
2012-02-03 07:30:00,region-2,1528,5.4705497382198953,0,9
2012-02-03 07:45:00,region-2,1526,5.3826998689384010,0,9
2012-02-03 08:00:00,region-2,1527,5.3706614276358874,0,9
2012-02-03 08:15:00,region-2,1523,5.5305318450426789,0,9
2012-02-03 08:30:00,region-2,1523,5.4425476034143139,0,9
2012-02-03 08:45:00,region-2,1526,5.5373525557011796,0,9
2012-02-03 09:00:00,region-2,1524,5.4790026246719160,0,9
2012-02-03 09:15:00,region-2,1526,5.4416775884665793,0,9
2012-02-03 09:30:00,region-2,1531,5.5480078380143697,0,9
2012-02-03 09:45:00,region-2,1531,5.5532331809274984,0,9
2012-02-03 10:00:00,region-2,1527,5.4662737393582187,0,9
2012-02-03 10:15:00,region-2,1527,5.4983628028814669,0,9
2012-02-03 10:30:00,region-2,1526,5.5701179554390564,0,9
2012-02-03 10:45:00,region-2,1526,5.5930537352555701,0,9
2012-02-03 11:00:00,region-2,1526,5.5504587155963303,0,9
2012-02-03 11:15:00,region-2,1526,5.5360419397116645,0,9
2012-02-03 11:30:00,region-2,1526,5.3407601572739187,0,9
2012-02-03 11:45:00,region-2,1528,5.5530104712041885,0,9
2012-02-03 12:00:00,region-2,1527,5.5658153241650295,0,9
2012-02-03 12:15:00,region-2,1524,5.5183727034120735,0,9
2012-02-03 12:30:00,region-2,1527,5.4944335297969876,0,9
2012-02-03 12:45:00,region-2,1528,5.4273560209424084,0,9
2012-02-03 13:00:00,region-2,1525,5.4504918032786885,0,9
2012-02-03 13:15:00,region-2,1526,5.5825688073394495,0,9
2012-02-03 13:30:00,region-2,1528,5.5111256544502618,0,9
2012-02-03 13:45:00,region-2,1530,5.3849673202614379,0,9
2012-02-03 14:00:00,region-2,1528,5.3808900523560209,0,9
2012-02-03 14:15:00,region-2,1531,5.5022860875244938,0,9
2012-02-03 14:30:00,region-2,1527,5.4590700720366732,0,9
2012-02-03 14:45:00,region-2,1526,5.4338138925294889,0,9
2012-02-03 15:00:00,region-2,1530,5.4627450980392157,0,9
2012-02-03 15:15:00,region-2,1528,5.5006544502617801,0,9
2012-02-03 15:30:00,region-2,1527,5.5455140798952194,0,9
2012-02-03 15:45:00,region-2,1529,5.6232831916285154,0,9
2012-02-03 16:00:00,region-2,2152,21.1710037174721190,2549,9
2012-02-03 16:15:00,region-2,2150,21.5134883720930233,2549,9
2012-02-03 16:30:00,region-2,2152,21.2815985130111524,2549,9
2012-02-03 16:45:00,region-2,2148,21.9683426443202980,2549,9
2012-02-03 17:00:00,region-2,2535,27.3692307692307692,2549,9
2012-02-03 17:15:00,region-2,2533,28.0438215554678247,2549,9
2012-02-03 17:30:00,region-2,2531,27.9288818648755433,2549,9
2012-02-03 17:45:00,region-2,2532,27.4296998420221169,2549,9
2012-02-03 18:00:00,region-2,2539,27.6144151240645924,2549,9
2012-02-03 18:15:00,region-2,2540,27.5586614173228346,2549,9
2012-02-03 18:30:00,region-2,2541,27.3935458480913026,2549,9
2012-02-03 18:45:00,region-2,2536,27.4913249211356467,2549,9
2012-02-03 19:00:00,region-2,2542,27.2800944138473643,2549,9
2012-02-03 19:15:00,region-2,2541,27.8795749704840614,2549,9
2012-02-03 19:30:00,region-2,2536,27.5634858044164038,2549,9
2012-02-03 19:45:00,region-2,2536,27.1186908517350158,2549,9
2012-02-03 20:00:00,region-2,2537,27.6389436342136382,2549,9
2012-02-03 20:15:00,region-2,2537,26.9164367363027197,2549,9
2012-02-03 20:30:00,region-2,2539,27.5277668373375345,2549,9
2012-02-03 20:45:00,region-2,2542,27.4429583005507474,2549,9
2012-02-03 21:00:00,region-2,2540,27.4389763779527559,2549,9
2012-02-03 21:15:00,region-2,2543,27.7762485253637436,2549,9
2012-02-03 21:30:00,region-2,2537,27.7678360268033110,2549,9
2012-02-03 21:45:00,region-2,2539,27.6254430878298543,2549,9
2012-02-03 22:00:00,region-2,2540,27.8496062992125984,2549,9
2012-02-03 22:15:00,region-2,2536,27.1593059936908517,2549,9
2012-02-03 22:30:00,region-2,2539,27.3966128397006696,2549,9
2012-02-03 22:45:00,region-2,2539,27.8605750295391887,2549,9
2012-02-03 23:00:00,region-2,2541,27.3191656828020464,2549,9
2012-02-03 23:15:00,region-2,2541,27.4939000393545848,2549,9
2012-02-03 23:30:00,region-2,2542,27.2710464201416208,2549,9
2012-02-03 23:45:00,region-2,2540,27.5299212598425197,2549,9
2012-02-04 00:00:00,region-2,2545,27.6455795677799607,2549,9
2012-02-04 00:15:00,region-2,2545,27.6444007858546169,2549,9
2012-02-04 00:30:00,region-2,2541,28.2022825659189296,2549,9
2012-02-04 00:45:00,region-2,2536,27.2369873817034700,2549,9
2012-02-04 01:00:00,region-2,2541,27.5781188508461236,2549,9
2012-02-04 01:15:00,region-2,2536,27.8075709779179811,2549,9
2012-02-04 01:30:00,region-2,2536,27.5488958990536278,2549,9
2012-02-04 01:45:00,region-2,2540,27.6834645669291339,2549,9
2012-02-04 02:00:00,region-2,2537,27.5817895151754040,2549,9
2012-02-04 02:15:00,region-2,2541,27.0834317197953562,2549,9
2012-02-04 02:30:00,region-2,2541,28.0157418339236521,2549,9
2012-02-04 02:45:00,region-2,2536,27.5630914826498423,2549,9
2012-02-04 03:00:00,region-2,1913,16.5891270256142185,2549,9
2012-02-04 03:15:00,region-2,1911,16.6347462061747776,0,9
2012-02-04 03:30:00,region-2,1910,17.1267015706806283,0,9
2012-02-04 03:45:00,region-2,1913,16.4803972817564036,0,9
2012-02-04 04:00:00,region-2,1529,5.5402223675604971,0,9
2012-02-04 04:15:00,region-2,1529,5.5166775670372793,0,9
2012-02-04 04:30:00,region-2,1528,5.5772251308900524,0,9
2012-02-04 04:45:00,region-2,1527,5.4990176817288802,0,9
2012-02-04 05:00:00,region-2,1524,5.5183727034120735,0,9
2012-02-04 05:15:00,region-2,1521,5.5470085470085470,0,9
2012-02-04 05:30:00,region-2,1524,5.4173228346456693,0,9
2012-02-04 05:45:00,region-2,1528,5.6832460732984293,0,9
2012-02-04 06:00:00,region-2,1528,5.5013089005235602,0,9
2012-02-04 06:15:00,region-2,1529,5.4813603662524526,0,9
2012-02-04 06:30:00,region-2,1527,5.5134250163719712,0,9
2012-02-04 06:45:00,region-2,1523,5.6395272488509521,0,9
2012-02-04 07:00:00,region-2,1525,5.4701639344262295,0,9
2012-02-04 07:15:00,region-2,1524,5.5242782152230971,0,9
2012-02-04 07:30:00,region-2,1523,5.3959290873276428,0,9
2012-02-04 07:45:00,region-2,1523,5.4543663821405121,0,9
2012-02-04 08:00:00,region-2,1526,5.5347313237221494,0,9
2012-02-02 08:15:00,region-3,1517,5.5431773236651285,0,7
2012-02-02 08:30:00,region-3,1517,5.4640738299274885,0,7
2012-02-02 08:45:00,region-3,1515,5.5927392739273927,0,7
2012-02-02 09:00:00,region-3,1514,5.4550858652575958,0,7
2012-02-02 09:15:00,region-3,1514,5.5640686922060766,0,7
2012-02-02 09:30:00,region-3,1508,5.4694960212201592,0,7
2012-02-02 09:45:00,region-3,1511,5.5248180013236267,0,7
2012-02-02 10:00:00,region-3,1508,5.4655172413793103,0,7
2012-02-02 10:15:00,region-3,1507,5.4863968148639681,0,7
2012-02-02 10:30:00,region-3,1508,5.6405835543766578,0,7
2012-02-02 10:45:00,region-3,1506,5.5398406374501992,0,7
2012-02-02 11:00:00,region-3,1507,5.4246848042468480,0,7
2012-02-02 11:15:00,region-3,1508,5.4953580901856764,0,7
2012-02-02 11:30:00,region-3,1511,5.5340833884844474,0,7
2012-02-02 11:45:00,region-3,1510,5.6072847682119205,0,7
2012-02-02 12:00:00,region-3,1509,5.5699138502319417,0,7
2012-02-02 12:15:00,region-3,1509,5.4831013916500994,0,7
2012-02-02 12:30:00,region-3,1510,5.3913907284768212,0,7
2012-02-02 12:45:00,region-3,1510,5.4794701986754967,0,7
2012-02-02 13:00:00,region-3,1735,12.4743515850144092,0,7
2012-02-02 13:15:00,region-3,1736,12.0708525345622120,0,7
2012-02-02 13:30:00,region-3,1735,12.1884726224783862,0,7
2012-02-02 13:45:00,region-3,1739,12.5020126509488212,0,7
2012-02-02 14:00:00,region-3,2545,27.7783889980353635,2552,7
2012-02-02 14:15:00,region-3,2546,28.1158680282796544,2552,7
2012-02-02 14:30:00,region-3,2542,27.7616050354051928,2552,7
2012-02-02 14:45:00,region-3,2541,27.4395907123179850,2552,7
2012-02-02 15:00:00,region-3,2539,27.4304844426939740,2552,7
2012-02-02 15:15:00,region-3,2540,27.8751968503937008,2552,7
2012-02-02 15:30:00,region-3,2542,27.9193548387096774,2552,7
2012-02-02 15:45:00,region-3,2541,27.7115308933490752,2552,7
2012-02-02 16:00:00,region-3,2537,27.6661411115490737,2552,7
2012-02-02 16:15:00,region-3,2536,27.5354889589905363,2552,7
