healthtime,businessunit,reported,expected
2012-02-02 21:30:00,region-1,2543,2549
2012-02-02 21:45:00,region-1,2542,2549
2012-02-02 22:00:00,region-1,2545,2549
2012-02-02 22:15:00,region-1,2542,2549
2012-02-02 22:30:00,region-1,2536,2549
2012-02-02 22:45:00,region-1,2537,2549
2012-02-02 23:00:00,region-1,2538,2549
2012-02-02 23:15:00,region-1,2536,2549
2012-02-02 23:30:00,region-1,2539,2549
2012-02-02 23:45:00,region-1,2538,2549
2012-02-03 00:00:00,region-1,2541,2549
2012-02-03 00:15:00,region-1,2541,2549
2012-02-03 00:30:00,region-1,2542,2549
2012-02-03 00:45:00,region-1,2542,2549
2012-02-03 01:00:00,region-1,2540,2549
2012-02-03 01:15:00,region-1,2539,2549
2012-02-03 01:30:00,region-1,2538,2549
2012-02-03 01:45:00,region-1,2541,2549
2012-02-03 02:00:00,region-1,2136,2549
2012-02-03 02:15:00,region-1,2135,2549
2012-02-03 02:30:00,region-1,2136,2549
2012-02-03 02:45:00,region-1,2139,2549
2012-02-03 03:00:00,region-1,1499,2549
2012-02-03 03:15:00,region-1,1502,0
2012-02-03 03:30:00,region-1,1500,0
2012-02-03 03:45:00,region-1,1499,0
2012-02-03 04:00:00,region-1,1502,0
2012-02-03 04:15:00,region-1,1501,0
2012-02-03 04:30:00,region-1,1502,0
2012-02-03 04:45:00,region-1,1503,0
2012-02-03 05:00:00,region-1,1503,0
2012-02-03 05:15:00,region-1,1501,0
2012-02-03 05:30:00,region-1,1500,0
2012-02-03 05:45:00,region-1,1501,0
2012-02-03 06:00:00,region-1,1501,0
2012-02-03 06:15:00,region-1,1499,0
2012-02-03 06:30:00,region-1,1502,0
2012-02-03 06:45:00,region-1,1501,0
2012-02-03 07:00:00,region-1,1498,0
2012-02-03 07:15:00,region-1,1500,0
2012-02-03 07:30:00,region-1,1499,0
2012-02-03 07:45:00,region-1,1501,0
2012-02-03 08:00:00,region-1,1502,0
2012-02-03 08:15:00,region-1,1503,0
2012-02-03 08:30:00,region-1,1498,0
2012-02-03 08:45:00,region-1,1500,0
2012-02-03 09:00:00,region-1,1498,0
2012-02-03 09:15:00,region-1,1498,0
2012-02-03 09:30:00,region-1,1503,0
2012-02-03 09:45:00,region-1,1499,0
2012-02-03 10:00:00,region-1,1497,0
2012-02-03 10:15:00,region-1,1502,0
2012-02-03 10:30:00,region-1,1502,0
2012-02-03 10:45:00,region-1,1500,0
2012-02-03 11:00:00,region-1,1502,0
2012-02-03 11:15:00,region-1,1501,0
2012-02-03 11:30:00,region-1,1502,0
2012-02-03 11:45:00,region-1,1501,0
2012-02-03 12:00:00,region-1,1498,0
2012-02-03 12:15:00,region-1,1494,0
2012-02-03 12:30:00,region-1,1499,0
2012-02-03 12:45:00,region-1,1499,0
2012-02-03 13:00:00,region-1,1501,0
2012-02-03 13:15:00,region-1,1499,0
2012-02-03 13:30:00,region-1,1500,0
2012-02-03 13:45:00,region-1,1501,0
2012-02-03 14:00:00,region-1,1500,0
2012-02-03 14:15:00,region-1,1500,0
2012-02-03 14:30:00,region-1,1498,0
2012-02-03 14:45:00,region-1,1497,0
2012-02-03 15:00:00,region-1,1899,0
2012-02-03 15:15:00,region-1,1903,0
2012-02-03 15:30:00,region-1,1904,0
2012-02-03 15:45:00,region-1,1908,0
2012-02-03 16:00:00,region-1,2544,2549
2012-02-03 16:15:00,region-1,2540,2549
2012-02-03 16:30:00,region-1,2532,2549
2012-02-03 16:45:00,region-1,2537,2549
2012-02-03 17:00:00,region-1,2539,2549
2012-02-03 17:15:00,region-1,2542,2549
2012-02-03 17:30:00,region-1,2546,2549
2012-02-03 17:45:00,region-1,2546,2549
2012-02-03 18:00:00,region-1,2548,2549
2012-02-03 18:15:00,region-1,2544,2549
2012-02-03 18:30:00,region-1,2545,2549
2012-02-03 18:45:00,region-1,2544,2549
2012-02-03 19:00:00,region-1,2543,2549
2012-02-03 19:15:00,region-1,2544,2549
2012-02-03 19:30:00,region-1,2545,2549
2012-02-03 19:45:00,region-1,2544,2549
2012-02-03 20:00:00,region-1,2542,2549
2012-02-03 20:15:00,region-1,2542,2549
2012-02-03 20:30:00,region-1,2538,2549
2012-02-03 20:45:00,region-1,2539,2549
2012-02-03 21:00:00,region-1,2541,2549
2012-02-03 21:15:00,region-1,2539,2549
2012-02-03 21:30:00,region-1,2537,2549
2012-02-03 21:45:00,region-1,2538,2549
2012-02-03 22:00:00,region-1,2539,2549
2012-02-03 22:15:00,region-1,2540,2549
2012-02-03 22:30:00,region-1,2540,2549
2012-02-03 22:45:00,region-1,2538,2549
2012-02-03 23:00:00,region-1,2540,2549
2012-02-03 23:15:00,region-1,2537,2549
2012-02-03 23:30:00,region-1,2543,2549
2012-02-03 23:45:00,region-1,2541,2549
2012-02-04 00:00:00,region-1,2539,2549
2012-02-04 00:15:00,region-1,2538,2549
2012-02-04 00:30:00,region-1,2535,2549
2012-02-04 00:45:00,region-1,2538,2549
2012-02-04 01:00:00,region-1,2543,2549
2012-02-04 01:15:00,region-1,2543,2549
2012-02-04 01:30:00,region-1,2543,2549
2012-02-04 01:45:00,region-1,2539,2549
2012-02-04 02:00:00,region-1,2130,2549
2012-02-04 02:15:00,region-1,2130,2549
2012-02-04 02:30:00,region-1,2131,2549
2012-02-04 02:45:00,region-1,2135,2549
2012-02-04 03:00:00,region-1,1497,2549
2012-02-04 03:15:00,region-1,1501,0
2012-02-04 03:30:00,region-1,1500,0
2012-02-04 03:45:00,region-1,1502,0
2012-02-04 04:00:00,region-1,1500,0
2012-02-04 04:15:00,region-1,1495,0
2012-02-04 04:30:00,region-1,1497,0
2012-02-04 04:45:00,region-1,1495,0
2012-02-04 05:00:00,region-1,1499,0
2012-02-04 05:15:00,region-1,1500,0
2012-02-04 05:30:00,region-1,1501,0
2012-02-04 05:45:00,region-1,1501,0
2012-02-04 06:00:00,region-1,1500,0
2012-02-04 06:15:00,region-1,1502,0
2012-02-04 06:30:00,region-1,1498,0
2012-02-04 06:45:00,region-1,1498,0
2012-02-04 07:00:00,region-1,1500,0
2012-02-04 07:15:00,region-1,1496,0
2012-02-04 07:30:00,region-1,1500,0
2012-02-04 07:45:00,region-1,1499,0
2012-02-04 08:00:00,region-1,1500,0
2012-02-02 08:15:00,region-2,1533,0
2012-02-02 08:30:00,region-2,1532,0
2012-02-02 08:45:00,region-2,1531,0
2012-02-02 09:00:00,region-2,1531,0
2012-02-02 09:15:00,region-2,1530,0
2012-02-02 09:30:00,region-2,1524,0
2012-02-02 09:45:00,region-2,1525,0
2012-02-02 10:00:00,region-2,1524,0
2012-02-02 10:15:00,region-2,1526,0
2012-02-02 10:30:00,region-2,1527,0
2012-02-02 10:45:00,region-2,1526,0
2012-02-02 11:00:00,region-2,1524,0
2012-02-02 11:15:00,region-2,1525,0
2012-02-02 11:30:00,region-2,1527,0
2012-02-02 11:45:00,region-2,1527,0
2012-02-02 12:00:00,region-2,1527,0
2012-02-02 12:15:00,region-2,1526,0
2012-02-02 12:30:00,region-2,1526,0
2012-02-02 12:45:00,region-2,1523,0
2012-02-02 13:00:00,region-2,1526,0
2012-02-02 13:15:00,region-2,1527,0
2012-02-02 13:30:00,region-2,1527,0
2012-02-02 13:45:00,region-2,1528,0
2012-02-02 14:00:00,region-2,1526,0
2012-02-02 14:15:00,region-2,1525,0
2012-02-02 14:30:00,region-2,1523,0
2012-02-02 14:45:00,region-2,1522,0
2012-02-02 15:00:00,region-2,1524,0
2012-02-02 15:15:00,region-2,1524,0
2012-02-02 15:30:00,region-2,1525,0
2012-02-02 15:45:00,region-2,1527,0
2012-02-02 16:00:00,region-2,2152,2549
2012-02-02 16:15:00,region-2,2156,2549
2012-02-02 16:30:00,region-2,2155,2549
2012-02-02 16:45:00,region-2,2153,2549
2012-02-02 17:00:00,region-2,2539,2549
2012-02-02 17:15:00,region-2,2541,2549
2012-02-02 17:30:00,region-2,2541,2549
2012-02-02 17:45:00,region-2,2544,2549
2012-02-02 18:00:00,region-2,2540,2549
2012-02-02 18:15:00,region-2,2538,2549
2012-02-02 18:30:00,region-2,2534,2549
2012-02-02 18:45:00,region-2,2535,2549
2012-02-02 19:00:00,region-2,2533,2549
2012-02-02 19:15:00,region-2,2536,2549
2012-02-02 19:30:00,region-2,2540,2549
2012-02-02 19:45:00,region-2,2536,2549
2012-02-02 20:00:00,region-2,2539,2549
2012-02-02 20:15:00,region-2,2536,2549
2012-02-02 20:30:00,region-2,2535,2549
2012-02-02 20:45:00,region-2,2540,2549
2012-02-02 21:00:00,region-2,2541,2549
2012-02-02 21:15:00,region-2,2545,2549
2012-02-02 21:30:00,region-2,2541,2549
2012-02-02 21:45:00,region-2,2540,2549
2012-02-02 22:00:00,region-2,2541,2549
2012-02-02 22:15:00,region-2,2543,2549
2012-02-02 22:30:00,region-2,2534,2549
2012-02-02 22:45:00,region-2,2537,2549
2012-02-02 23:00:00,region-2,2538,2549
2012-02-02 23:15:00,region-2,2538,2549
2012-02-02 23:30:00,region-2,2541,2549
2012-02-02 23:45:00,region-2,2540,2549
2012-02-03 00:00:00,region-2,2541,2549
2012-02-03 00:15:00,region-2,2541,2549
2012-02-03 00:30:00,region-2,2542,2549
2012-02-03 00:45:00,region-2,2541,2549
2012-02-03 01:00:00,region-2,2537,2549
2012-02-03 01:15:00,region-2,2537,2549
2012-02-03 01:30:00,region-2,2538,2549
2012-02-03 01:45:00,region-2,2542,2549
2012-02-03 02:00:00,region-2,2540,2549
2012-02-03 02:15:00,region-2,2540,2549
2012-02-03 02:30:00,region-2,2537,2549
2012-02-03 02:45:00,region-2,2537,2549
2012-02-03 03:00:00,region-2,1911,2549
2012-02-03 03:15:00,region-2,1914,0
2012-02-03 03:30:00,region-2,1915,0
2012-02-03 03:45:00,region-2,1915,0
2012-02-03 04:00:00,region-2,1527,0
2012-02-03 04:15:00,region-2,1528,0
2012-02-03 04:30:00,region-2,1528,0
2012-02-03 04:45:00,region-2,1522,0
2012-02-03 05:00:00,region-2,1529,0
2012-02-03 05:15:00,region-2,1530,0
2012-02-03 05:30:00,region-2,1528,0
2012-02-03 05:45:00,region-2,1526,0
2012-02-03 06:00:00,region-2,1523,0
2012-02-03 06:15:00,region-2,1526,0
2012-02-03 06:30:00,region-2,1527,0
2012-02-03 06:45:00,region-2,1529,0
2012-02-03 07:00:00,region-2,1527,0
2012-02-03 07:15:00,region-2,1525,0
2012-02-03 07:30:00,region-2,1528,0
2012-02-03 07:45:00,region-2,1526,0
2012-02-03 08:00:00,region-2,1527,0
2012-02-03 08:15:00,region-2,1523,0
2012-02-03 08:30:00,region-2,1523,0
2012-02-03 08:45:00,region-2,1526,0
2012-02-03 09:00:00,region-2,1524,0
2012-02-03 09:15:00,region-2,1526,0
2012-02-03 09:30:00,region-2,1531,0
2012-02-03 09:45:00,region-2,1531,0
2012-02-03 10:00:00,region-2,1527,0
2012-02-03 10:15:00,region-2,1527,0
2012-02-03 10:30:00,region-2,1526,0
2012-02-03 10:45:00,region-2,1526,0
2012-02-03 11:00:00,region-2,1526,0
2012-02-03 11:15:00,region-2,1526,0
2012-02-03 11:30:00,region-2,1526,0
2012-02-03 11:45:00,region-2,1528,0
2012-02-03 12:00:00,region-2,1527,0
2012-02-03 12:15:00,region-2,1524,0
2012-02-03 12:30:00,region-2,1527,0
2012-02-03 12:45:00,region-2,1528,0
2012-02-03 13:00:00,region-2,1525,0
2012-02-03 13:15:00,region-2,1526,0
2012-02-03 13:30:00,region-2,1528,0
2012-02-03 13:45:00,region-2,1530,0
2012-02-03 14:00:00,region-2,1528,0
2012-02-03 14:15:00,region-2,1531,0
2012-02-03 14:30:00,region-2,1527,0
2012-02-03 14:45:00,region-2,1526,0
2012-02-03 15:00:00,region-2,1530,0
2012-02-03 15:15:00,region-2,1528,0
2012-02-03 15:30:00,region-2,1527,0
2012-02-03 15:45:00,region-2,1529,0
2012-02-03 16:00:00,region-2,2152,2549
2012-02-03 16:15:00,region-2,2150,2549
2012-02-03 16:30:00,region-2,2152,2549
2012-02-03 16:45:00,region-2,2148,2549
2012-02-03 17:00:00,region-2,2535,2549
2012-02-03 17:15:00,region-2,2533,2549
2012-02-03 17:30:00,region-2,2531,2549
2012-02-03 17:45:00,region-2,2532,2549
2012-02-03 18:00:00,region-2,2539,2549
2012-02-03 18:15:00,region-2,2540,2549
2012-02-03 18:30:00,region-2,2541,2549
2012-02-03 18:45:00,region-2,2536,2549
2012-02-03 19:00:00,region-2,2542,2549
2012-02-03 19:15:00,region-2,2541,2549
2012-02-03 19:30:00,region-2,2536,2549
2012-02-03 19:45:00,region-2,2536,2549
2012-02-03 20:00:00,region-2,2537,2549
2012-02-03 20:15:00,region-2,2537,2549
2012-02-03 20:30:00,region-2,2539,2549
2012-02-03 20:45:00,region-2,2542,2549
2012-02-03 21:00:00,region-2,2540,2549
2012-02-03 21:15:00,region-2,2543,2549
2012-02-03 21:30:00,region-2,2537,2549
2012-02-03 21:45:00,region-2,2539,2549
2012-02-03 22:00:00,region-2,2540,2549
2012-02-03 22:15:00,region-2,2536,2549
2012-02-03 22:30:00,region-2,2539,2549
2012-02-03 22:45:00,region-2,2539,2549
2012-02-03 23:00:00,region-2,2541,2549
2012-02-03 23:15:00,region-2,2541,2549
2012-02-03 23:30:00,region-2,2542,2549
2012-02-03 23:45:00,region-2,2540,2549
2012-02-04 00:00:00,region-2,2545,2549
2012-02-04 00:15:00,region-2,2545,2549
2012-02-04 00:30:00,region-2,2541,2549
2012-02-04 00:45:00,region-2,2536,2549
2012-02-04 01:00:00,region-2,2541,2549
2012-02-04 01:15:00,region-2,2536,2549
2012-02-04 01:30:00,region-2,2536,2549
2012-02-04 01:45:00,region-2,2540,2549
2012-02-04 02:00:00,region-2,2537,2549
2012-02-04 02:15:00,region-2,2541,2549
2012-02-04 02:30:00,region-2,2541,2549
2012-02-04 02:45:00,region-2,2536,2549
2012-02-04 03:00:00,region-2,1913,2549
2012-02-04 03:15:00,region-2,1911,0
2012-02-04 03:30:00,region-2,1910,0
2012-02-04 03:45:00,region-2,1913,0
2012-02-04 04:00:00,region-2,1529,0
2012-02-04 04:15:00,region-2,1529,0
2012-02-04 04:30:00,region-2,1528,0
2012-02-04 04:45:00,region-2,1527,0
2012-02-04 05:00:00,region-2,1524,0
2012-02-04 05:15:00,region-2,1521,0
2012-02-04 05:30:00,region-2,1524,0
2012-02-04 05:45:00,region-2,1528,0
2012-02-04 06:00:00,region-2,1528,0
2012-02-04 06:15:00,region-2,1529,0
2012-02-04 06:30:00,region-2,1527,0
2012-02-04 06:45:00,region-2,1523,0
2012-02-04 07:00:00,region-2,1525,0
2012-02-04 07:15:00,region-2,1524,0
2012-02-04 07:30:00,region-2,1523,0
2012-02-04 07:45:00,region-2,1523,0
2012-02-04 08:00:00,region-2,1526,0
2012-02-02 08:15:00,region-3,1517,0
2012-02-02 08:30:00,region-3,1517,0
2012-02-02 08:45:00,region-3,1515,0
2012-02-02 09:00:00,region-3,1514,0
2012-02-02 09:15:00,region-3,1514,0
2012-02-02 09:30:00,region-3,1508,0
2012-02-02 09:45:00,region-3,1511,0
2012-02-02 10:00:00,region-3,1508,0
2012-02-02 10:15:00,region-3,1507,0
2012-02-02 10:30:00,region-3,1508,0
2012-02-02 10:45:00,region-3,1506,0
2012-02-02 11:00:00,region-3,1507,0
2012-02-02 11:15:00,region-3,1508,0
2012-02-02 11:30:00,region-3,1511,0
2012-02-02 11:45:00,region-3,1510,0
2012-02-02 12:00:00,region-3,1509,0
2012-02-02 12:15:00,region-3,1509,0
2012-02-02 12:30:00,region-3,1510,0
2012-02-02 12:45:00,region-3,1510,0
2012-02-02 13:00:00,region-3,1735,2552
2012-02-02 13:15:00,region-3,1736,2552
2012-02-02 13:30:00,region-3,1735,2552
2012-02-02 13:45:00,region-3,1739,2552
2012-02-02 14:00:00,region-3,2545,2552
2012-02-02 14:15:00,region-3,2546,2552
2012-02-02 14:30:00,region-3,2542,2552
2012-02-02 14:45:00,region-3,2541,2552
2012-02-02 15:00:00,region-3,2539,2552
2012-02-02 15:15:00,region-3,2540,2552
2012-02-02 15:30:00,region-3,2542,2552
2012-02-02 15:45:00,region-3,2541,2552
2012-02-02 16:00:00,region-3,2537,2552
2012-02-02 16:15:00,region-3,2536,2552
2012-02-02 16:30:00,region-3,2532,2552
2012-02-02 16:45:00,region-3,2535,2552
2012-02-02 17:00:00,region-3,2539,2552
2012-02-02 17:15:00,region-3,2539,2552
2012-02-02 17:30:00,region-3,2534,2552
2012-02-02 17:45:00,region-3,2536,2552
2012-02-02 18:00:00,region-3,2540,2552
2012-02-02 18:15:00,region-3,2544,2552
2012-02-02 18:30:00,region-3,2542,2552
2012-02-02 18:45:00,region-3,2539,2552
2012-02-02 19:00:00,region-3,2532,2552
2012-02-02 19:15:00,region-3,2535,2552
2012-02-02 19:30:00,region-3,2536,2552
2012-02-02 19:45:00,region-3,2540,2552
2012-02-02 20:00:00,region-3,2544,2552
2012-02-02 20:15:00,region-3,2542,2552
2012-02-02 20:30:00,region-3,2536,2552
2012-02-02 20:45:00,region-3,2539,2552
2012-02-02 21:00:00,region-3,2538,2552
2012-02-02 21:15:00,region-3,2542,2552
2012-02-02 21:30:00,region-3,2546,2552
2012-02-02 21:45:00,region-3,2542,2552
2012-02-02 22:00:00,region-3,2540,2552
2012-02-02 22:15:00,region-3,2539,2552
2012-02-02 22:30:00,region-3,2541,2552
2012-02-02 22:45:00,region-3,2540,2552
2012-02-02 23:00:00,region-3,2545,2552
2012-02-02 23:15:00,region-3,2543,2552
2012-02-02 23:30:00,region-3,2543,2552
2012-02-02 23:45:00,region-3,2543,2552
2012-02-03 00:00:00,region-3,2318,2552
2012-02-03 00:15:00,region-3,2316,0
2012-02-03 00:30:00,region-3,2317,0
2012-02-03 00:45:00,region-3,2313,0
2012-02-03 01:00:00,region-3,1507,0
2012-02-03 01:15:00,region-3,1511,0
2012-02-03 01:30:00,region-3,1512,0
2012-02-03 01:45:00,region-3,1510,0
2012-02-03 02:00:00,region-3,1515,0
2012-02-03 02:15:00,region-3,1515,0
2012-02-03 02:30:00,region-3,1515,0
2012-02-03 02:45:00,region-3,1512,0
2012-02-03 03:00:00,region-3,1512,0
2012-02-03 03:15:00,region-3,1511,0
2012-02-03 03:30:00,region-3,1511,0
2012-02-03 03:45:00,region-3,1513,0
2012-02-03 04:00:00,region-3,1510,0
2012-02-03 04:15:00,region-3,1513,0
2012-02-03 04:30:00,region-3,1514,0
2012-02-03 04:45:00,region-3,1510,0
2012-02-03 05:00:00,region-3,1508,0
2012-02-03 05:15:00,region-3,1512,0
2012-02-03 05:30:00,region-3,1513,0
2012-02-03 05:45:00,region-3,1511,0
2012-02-03 06:00:00,region-3,1512,0
2012-02-03 06:15:00,region-3,1514,0
2012-02-03 06:30:00,region-3,1514,0
2012-02-03 06:45:00,region-3,1514,0
2012-02-03 07:00:00,region-3,1515,0
2012-02-03 07:15:00,region-3,1516,0
2012-02-03 07:30:00,region-3,1516,0
2012-02-03 07:45:00,region-3,1514,0
2012-02-03 08:00:00,region-3,1511,0
2012-02-03 08:15:00,region-3,1509,0
2012-02-03 08:30:00,region-3,1507,0
2012-02-03 08:45:00,region-3,1507,0
2012-02-03 09:00:00,region-3,1508,0
2012-02-03 09:15:00,region-3,1510,0
2012-02-03 09:30:00,region-3,1512,0
2012-02-03 09:45:00,region-3,1511,0
2012-02-03 10:00:00,region-3,1512,0
2012-02-03 10:15:00,region-3,1510,0
2012-02-03 10:30:00,region-3,1511,0
2012-02-03 10:45:00,region-3,1509,0
2012-02-03 11:00:00,region-3,1509,0
2012-02-03 11:15:00,region-3,1512,0
2012-02-03 11:30:00,region-3,1510,0
2012-02-03 11:45:00,region-3,1511,0
2012-02-03 12:00:00,region-3,1510,0
2012-02-03 12:15:00,region-3,1510,0
2012-02-03 12:30:00,region-3,1507,0
2012-02-03 12:45:00,region-3,1507,0
2012-02-03 13:00:00,region-3,1738,2552
2012-02-03 13:15:00,region-3,1737,2552
2012-02-03 13:30:00,region-3,1735,2552
2012-02-03 13:45:00,region-3,1732,2552
2012-02-03 14:00:00,region-3,2542,2552
2012-02-03 14:15:00,region-3,2542,2552
2012-02-03 14:30:00,region-3,2546,2552
2012-02-03 14:45:00,region-3,2545,2552
2012-02-03 15:00:00,region-3,2544,2552
2012-02-03 15:15:00,region-3,2546,2552
2012-02-03 15:30:00,region-3,2548,2552
2012-02-03 15:45:00,region-3,2549,2552
2012-02-03 16:00:00,region-3,2545,2552
2012-02-03 16:15:00,region-3,2542,2552
2012-02-03 16:30:00,region-3,2541,2552
2012-02-03 16:45:00,region-3,2543,2552
2012-02-03 17:00:00,region-3,2543,2552
2012-02-03 17:15:00,region-3,2542,2552
2012-02-03 17:30:00,region-3,2547,2552
2012-02-03 17:45:00,region-3,2546,2552
2012-02-03 18:00:00,region-3,2547,2552
2012-02-03 18:15:00,region-3,2545,2552
2012-02-03 18:30:00,region-3,2543,2552
2012-02-03 18:45:00,region-3,2539,2552
2012-02-03 19:00:00,region-3,2540,2552
2012-02-03 19:15:00,region-3,2542,2552
2012-02-03 19:30:00,region-3,2543,2552
2012-02-03 19:45:00,region-3,2543,2552
2012-02-03 20:00:00,region-3,2541,2552
2012-02-03 20:15:00,region-3,2543,2552
2012-02-03 20:30:00,region-3,2541,2552
2012-02-03 20:45:00,region-3,2541,2552
2012-02-03 21:00:00,region-3,2543,2552
2012-02-03 21:15:00,region-3,2545,2552
2012-02-03 21:30:00,region-3,2539,2552
2012-02-03 21:45:00,region-3,2541,2552
2012-02-03 22:00:00,region-3,2546,2552
2012-02-03 22:15:00,region-3,2543,2552
2012-02-03 22:30:00,region-3,2543,2552
2012-02-03 22:45:00,region-3,2539,2552
2012-02-03 23:00:00,region-3,2542,2552
2012-02-03 23:15:00,region-3,2538,2552
2012-02-03 23:30:00,region-3,2537,2552
2012-02-03 23:45:00,region-3,2537,2552
2012-02-04 00:00:00,region-3,2316,2552
2012-02-04 00:15:00,region-3,2319,0
2012-02-04 00:30:00,region-3,2320,0
2012-02-04 00:45:00,region-3,2317,0
2012-02-04 01:00:00,region-3,1509,0
2012-02-04 01:15:00,region-3,1510,0
2012-02-04 01:30:00,region-3,1507,0
2012-02-04 01:45:00,region-3,1508,0
2012-02-04 02:00:00,region-3,1509,0
2012-02-04 02:15:00,region-3,1513,0
2012-02-04 02:30:00,region-3,1513,0
2012-02-04 02:45:00,region-3,1513,0
2012-02-04 03:00:00,region-3,1509,0
2012-02-04 03:15:00,region-3,1511,0
2012-02-04 03:30:00,region-3,1511,0
2012-02-04 03:45:00,region-3,1511,0
2012-02-04 04:00:00,region-3,1511,0
2012-02-04 04:15:00,region-3,1506,0
2012-02-04 04:30:00,region-3,1508,0
2012-02-04 04:45:00,region-3,1508,0
2012-02-04 05:00:00,region-3,1511,0
2012-02-04 05:15:00,region-3,1511,0
2012-02-04 05:30:00,region-3,1509,0
2012-02-04 05:45:00,region-3,1516,0
2012-02-04 06:00:00,region-3,1513,0
2012-02-04 06:15:00,region-3,1513,0
2012-02-04 06:30:00,region-3,1513,0
2012-02-04 06:45:00,region-3,1511,0
2012-02-04 07:00:00,region-3,1513,0
2012-02-04 07:15:00,region-3,1512,0
2012-02-04 07:30:00,region-3,1512,0
2012-02-04 07:45:00,region-3,1510,0
2012-02-04 08:00:00,region-3,1510,0
2012-02-02 08:15:00,region-4,1519,0
2012-02-02 08:30:00,region-4,1516,0
2012-02-02 08:45:00,region-4,1515,0
2012-02-02 09:00:00,region-4,1514,0
2012-02-02 09:15:00,region-4,1512,0
2012-02-02 09:30:00,region-4,1514,0
2012-02-02 09:45:00,region-4,1515,0
2012-02-02 10:00:00,region-4,1800,0
2012-02-02 10:15:00,region-4,1800,0
2012-02-02 10:30:00,region-4,1801,0
2012-02-02 10:45:00,region-4,1800,0
2012-02-02 11:00:00,region-4,2540,2546
2012-02-02 11:15:00,region-4,2538,2546
2012-02-02 11:30:00,region-4,2538,2546
2012-02-02 11:45:00,region-4,2541,2546
2012-02-02 12:00:00,region-4,2539,2546
2012-02-02 12:15:00,region-4,2539,2546
2012-02-02 12:30:00,region-4,2540,2546
2012-02-02 12:45:00,region-4,2542,2546
2012-02-02 13:00:00,region-4,2540,2546
2012-02-02 13:15:00,region-4,2538,2546
2012-02-02 13:30:00,region-4,2539,2546
2012-02-02 13:45:00,region-4,2535,2546
2012-02-02 14:00:00,region-4,2539,2546
2012-02-02 14:15:00,region-4,2538,2546
2012-02-02 14:30:00,region-4,2535,2546
2012-02-02 14:45:00,region-4,2530,2546
2012-02-02 15:00:00,region-4,2530,2546
2012-02-02 15:15:00,region-4,2532,2546
2012-02-02 15:30:00,region-4,2531,2546
2012-02-02 15:45:00,region-4,2532,2546
2012-02-02 16:00:00,region-4,2535,2546
2012-02-02 16:15:00,region-4,2540,2546
2012-02-02 16:30:00,region-4,2539,2546
2012-02-02 16:45:00,region-4,2534,2546
2012-02-02 17:00:00,region-4,2537,2546
2012-02-02 17:15:00,region-4,2533,2546
2012-02-02 17:30:00,region-4,2535,2546
2012-02-02 17:45:00,region-4,2538,2546
2012-02-02 18:00:00,region-4,2533,2546
2012-02-02 18:15:00,region-4,2535,2546
2012-02-02 18:30:00,region-4,2538,2546
2012-02-02 18:45:00,region-4,2539,2546
2012-02-02 19:00:00,region-4,2538,2546
2012-02-02 19:15:00,region-4,2536,2546
