healthtime,businessunit,reported,avgconn,expected,lag
2012-02-04 00:30:00,region-1,5765,27.4178664353859497,5783,9
2012-02-04 00:45:00,region-1,5764,27.4503816793893130,5783,9
2012-02-04 01:00:00,region-1,5758,27.3093087877735325,5783,9
2012-02-04 01:15:00,region-1,5760,27.6156250000000000,5783,9
2012-02-04 01:30:00,region-1,5752,27.2703407510431154,5783,9
2012-02-04 01:45:00,region-1,5748,27.1866736256089074,5783,9
2012-02-04 02:00:00,region-1,4896,21.8525326797385621,5783,9
2012-02-04 02:15:00,region-1,4902,21.7739698082415341,5783,9
2012-02-04 02:30:00,region-1,4903,21.7171119722618805,5783,9
2012-02-04 02:45:00,region-1,4901,21.9587839216486431,5783,9
2012-02-04 03:00:00,region-1,3417,5.5218027509511267,5783,9
2012-02-04 03:15:00,region-1,3415,5.4579795021961933,0,9
2012-02-04 03:30:00,region-1,3416,5.5439110070257611,0,9
2012-02-04 03:45:00,region-1,3419,5.4852295992980404,0,9
2012-02-04 04:00:00,region-1,3417,5.4717588527948493,0,9
2012-02-04 04:15:00,region-1,3419,5.4735302720093595,0,9
2012-02-04 04:30:00,region-1,3417,5.4243488440152180,0,9
2012-02-04 04:45:00,region-1,3414,5.5172817809021675,0,9
2012-02-04 05:00:00,region-1,3414,5.4554774458113650,0,9
2012-02-04 05:15:00,region-1,3415,5.4489019033674963,0,9
2012-02-04 05:30:00,region-1,3414,5.4411247803163445,0,9
2012-02-04 05:45:00,region-1,3418,5.3820947922761849,0,9
2012-02-04 06:00:00,region-1,3411,5.6062738199941366,0,9
2012-02-04 06:15:00,region-1,3418,5.5757753071971913,0,9
2012-02-04 06:30:00,region-1,3413,5.5493700556694990,0,9
2012-02-04 06:45:00,region-1,3408,5.4498239436619718,0,9
2012-02-04 07:00:00,region-1,3401,5.5521905321964128,0,9
2012-02-04 07:15:00,region-1,3407,5.4693278544173760,0,9
2012-02-04 07:30:00,region-1,3411,5.4508941659337438,0,9
2012-02-04 07:45:00,region-1,3411,5.4705364995602463,0,9
2012-02-04 08:00:00,region-1,3413,5.5106944037503662,0,9
2012-02-02 08:15:00,region-2,3486,5.4621342512908778,0,9
2012-02-02 08:30:00,region-2,3479,5.5616556481747629,0,9
2012-02-02 08:45:00,region-2,3472,5.5406105990783410,0,9
2012-02-02 09:00:00,region-2,3471,5.4549121290694324,0,9
2012-02-02 09:15:00,region-2,3473,5.5608983587676360,0,9
2012-02-02 09:30:00,region-2,3478,5.5250143760782059,0,9
2012-02-02 09:45:00,region-2,3473,5.5107975813417794,0,9
2012-02-02 10:00:00,region-2,3471,5.4756554307116105,0,9
2012-02-02 10:15:00,region-2,3475,5.4811510791366906,0,9
2012-02-02 10:30:00,region-2,3473,5.4892024186582206,0,9
2012-02-02 10:45:00,region-2,3475,5.4889208633093525,0,9
2012-02-02 11:00:00,region-2,3477,5.4969801553062985,0,9
2012-02-02 11:15:00,region-2,3473,5.4912179671753527,0,9
2012-02-02 11:30:00,region-2,3475,5.5007194244604317,0,9
2012-02-02 11:45:00,region-2,3475,5.4834532374100719,0,9
2012-02-02 12:00:00,region-2,3472,5.4942396313364055,0,9
2012-02-02 12:15:00,region-2,3472,5.4654377880184332,0,9
2012-02-02 12:30:00,region-2,3473,5.4555139648718687,0,9
2012-02-02 12:45:00,region-2,3472,5.5264976958525346,0,9
2012-02-02 13:00:00,region-2,3473,5.4486035128131299,0,9
2012-02-02 13:15:00,region-2,3474,5.4409902130109384,0,9
2012-02-02 13:30:00,region-2,3469,5.4842894205823004,0,9
2012-02-02 13:45:00,region-2,3467,5.4920680703778483,0,9
2012-02-02 14:00:00,region-2,3472,5.5250576036866359,0,9
2012-02-02 14:15:00,region-2,3475,5.4592805755395683,0,9
2012-02-02 14:30:00,region-2,3475,5.4589928057553957,0,9
2012-02-02 14:45:00,region-2,3476,5.5356731875719217,0,9
2012-02-02 15:00:00,region-2,3474,5.5523891767415083,0,9
2012-02-02 15:15:00,region-2,3472,5.5236175115207373,0,9
2012-02-02 15:30:00,region-2,3475,5.5217266187050360,0,9
2012-02-02 15:45:00,region-2,3477,5.4630428530342249,0,9
2012-02-02 16:00:00,region-2,4984,21.8904494382022472,5790,9
2012-02-02 16:15:00,region-2,4985,21.8228686058174524,5790,9
2012-02-02 16:30:00,region-2,4981,21.7548685003011443,5790,9
2012-02-02 16:45:00,region-2,4978,21.8798714343109683,5790,9
2012-02-02 17:00:00,region-2,5770,27.4301559792027730,5790,9
2012-02-02 17:15:00,region-2,5765,27.4253252385082394,5790,9
2012-02-02 17:30:00,region-2,5769,27.4030161206448258,5790,9
2012-02-02 17:45:00,region-2,5767,27.3733310213282469,5790,9
2012-02-02 18:00:00,region-2,5769,27.6382388628878488,5790,9
2012-02-02 18:15:00,region-2,5768,27.2794729542302358,5790,9
2012-02-02 18:30:00,region-2,5771,27.5971235487783746,5790,9
2012-02-02 18:45:00,region-2,5768,27.3958044382801664,5790,9
2012-02-02 19:00:00,region-2,5762,27.5513710517181534,5790,9
2012-02-02 19:15:00,region-2,5768,27.3808945908460472,5790,9
2012-02-02 19:30:00,region-2,5767,27.5656320443904977,5790,9
2012-02-02 19:45:00,region-2,5766,27.4717308359347901,5790,9
2012-02-02 20:00:00,region-2,5762,27.4847275251648733,5790,9
2012-02-02 20:15:00,region-2,5766,27.4892473118279570,5790,9
2012-02-02 20:30:00,region-2,5765,27.6601908065915004,5790,9
2012-02-02 20:45:00,region-2,5769,27.5536488126191714,5790,9
2012-02-02 21:00:00,region-2,5768,27.4996532593619972,5790,9
2012-02-02 21:15:00,region-2,5769,27.5942104350840700,5790,9
2012-02-02 21:30:00,region-2,5764,27.3197432338653713,5790,9
2012-02-02 21:45:00,region-2,5766,27.4810960804717308,5790,9
2012-02-02 22:00:00,region-2,5767,27.5753424657534247,5790,9
2012-02-02 22:15:00,region-2,5766,27.6349288935137010,5790,9
2012-02-02 22:30:00,region-2,5766,27.4894207422823448,5790,9
2012-02-02 22:45:00,region-2,5766,27.0608740894901145,5790,9
2012-02-02 23:00:00,region-2,5767,27.6707126755678862,5790,9
2012-02-02 23:15:00,region-2,5774,27.3436092829927260,5790,9
2012-02-02 23:30:00,region-2,5767,27.4565632044390498,5790,9
2012-02-02 23:45:00,region-2,5764,27.8027411519777932,5790,9
2012-02-03 00:00:00,region-2,5766,27.2511272979535206,5790,9
2012-02-03 00:15:00,region-2,5761,27.6316611699357750,5790,9
2012-02-03 00:30:00,region-2,5760,27.4296875000000000,5790,9
2012-02-03 00:45:00,region-2,5760,27.4539930555555556,5790,9
2012-02-03 01:00:00,region-2,5764,27.4909784871616933,5790,9
2012-02-03 01:15:00,region-2,5767,27.4491069880353737,5790,9
2012-02-03 01:30:00,region-2,5768,27.6014216366158114,5790,9
2012-02-03 01:45:00,region-2,5772,27.5878378378378378,5790,9
2012-02-03 02:00:00,region-2,5762,27.7693509198195071,5790,9
2012-02-03 02:15:00,region-2,5765,27.4934952298352125,5790,9
2012-02-03 02:30:00,region-2,5763,27.4783966684018740,5790,9
2012-02-03 02:45:00,region-2,5768,27.4320388349514563,5790,9
2012-02-03 03:00:00,region-2,4262,16.0112623181604880,5790,9
2012-02-03 03:15:00,region-2,4264,15.9547373358348968,0,9
2012-02-03 03:30:00,region-2,4266,15.8879512423816221,0,9
2012-02-03 03:45:00,region-2,4266,16.0400843881856540,0,9
2012-02-03 04:00:00,region-2,3473,5.5024474517708033,0,9
2012-02-03 04:15:00,region-2,3473,5.5182839044054132,0,9
2012-02-03 04:30:00,region-2,3472,5.4254032258064516,0,9
2012-02-03 04:45:00,region-2,3475,5.5251798561151079,0,9
2012-02-03 05:00:00,region-2,3477,5.5248777681909692,0,9
2012-02-03 05:15:00,region-2,3480,5.5387931034482759,0,9
2012-02-03 05:30:00,region-2,3479,5.4659384880712849,0,9
2012-02-03 05:45:00,region-2,3471,5.4719101123595506,0,9
2012-02-03 06:00:00,region-2,3467,5.4906259013556389,0,9
2012-02-03 06:15:00,region-2,3469,5.4713173825309888,0,9
2012-02-03 06:30:00,region-2,3468,5.5282583621683968,0,9
2012-02-03 06:45:00,region-2,3471,5.4488619994237972,0,9
2012-02-03 07:00:00,region-2,3473,5.4244169306075439,0,9
2012-02-03 07:15:00,region-2,3472,5.4279953917050691,0,9
2012-02-03 07:30:00,region-2,3472,5.5351382488479263,0,9
2012-02-03 07:45:00,region-2,3467,5.4485145659071243,0,9
2012-02-03 08:00:00,region-2,3467,5.5682145947505048,0,9
2012-02-03 08:15:00,region-2,3469,5.5485730758143557,0,9
2012-02-03 08:30:00,region-2,3470,5.5184438040345821,0,9
2012-02-03 08:45:00,region-2,3465,5.5012987012987013,0,9
2012-02-03 09:00:00,region-2,3467,5.4871646957023363,0,9
2012-02-03 09:15:00,region-2,3467,5.4222670897029132,0,9
2012-02-03 09:30:00,region-2,3475,5.4362589928057554,0,9
2012-02-03 09:45:00,region-2,3476,5.5281933256616801,0,9
2012-02-03 10:00:00,region-2,3473,5.5407428735963144,0,9
2012-02-03 10:15:00,region-2,3475,5.4834532374100719,0,9
2012-02-03 10:30:00,region-2,3477,5.4452113891285591,0,9
2012-02-03 10:45:00,region-2,3479,5.5536073584363323,0,9
2012-02-03 11:00:00,region-2,3476,5.5120828538550058,0,9
2012-02-03 11:15:00,region-2,3472,5.5244815668202765,0,9
2012-02-03 11:30:00,region-2,3469,5.5269530123955030,0,9
2012-02-03 11:45:00,region-2,3468,5.5591118800461361,0,9
2012-02-03 12:00:00,region-2,3468,5.4798154555940023,0,9
2012-02-03 12:15:00,region-2,3475,5.5341007194244604,0,9
2012-02-03 12:30:00,region-2,3476,5.5051783659378596,0,9
2012-02-03 12:45:00,region-2,3477,5.4733966062697728,0,9
2012-02-03 13:00:00,region-2,3480,5.5574712643678161,0,9
2012-02-03 13:15:00,region-2,3476,5.4476409666283084,0,9
2012-02-03 13:30:00,region-2,3476,5.4217491369390104,0,9
2012-02-03 13:45:00,region-2,3473,5.5251943564641520,0,9
2012-02-03 14:00:00,region-2,3471,5.5762028233938346,0,9
2012-02-03 14:15:00,region-2,3470,5.5279538904899135,0,9
2012-02-03 14:30:00,region-2,3473,5.6657068816585085,0,9
2012-02-03 14:45:00,region-2,3475,5.4618705035971223,0,9
2012-02-03 15:00:00,region-2,3469,5.4756413952147593,0,9
2012-02-03 15:15:00,region-2,3469,5.5367541078120496,0,9
2012-02-03 15:30:00,region-2,3467,5.4672627631958466,0,9
2012-02-03 15:45:00,region-2,3472,5.4994239631336406,0,9
2012-02-03 16:00:00,region-2,4975,21.9515577889447236,5790,9
2012-02-03 16:15:00,region-2,4979,21.8497690299256879,5790,9
2012-02-03 16:30:00,region-2,4979,21.9467764611367745,5790,9
2012-02-03 16:45:00,region-2,4983,22.2197471402769416,5790,9
2012-02-03 17:00:00,region-2,5781,27.3174191316381249,5790,9
2012-02-03 17:15:00,region-2,5775,27.6786147186147186,5790,9
2012-02-03 17:30:00,region-2,5775,27.4618181818181818,5790,9
2012-02-03 17:45:00,region-2,5771,27.1656558655345694,5790,9
2012-02-03 18:00:00,region-2,5770,27.4105719237435009,5790,9
2012-02-03 18:15:00,region-2,5764,27.1781748785565579,5790,9
2012-02-03 18:30:00,region-2,5757,27.6904637832204273,5790,9
2012-02-03 18:45:00,region-2,5758,27.4673497742271622,5790,9
2012-02-03 19:00:00,region-2,5756,27.5288394718554552,5790,9
2012-02-03 19:15:00,region-2,5760,27.4876736111111111,5790,9
2012-02-03 19:30:00,region-2,5765,27.2688638334778838,5790,9
2012-02-03 19:45:00,region-2,5762,27.3816383200277681,5790,9
2012-02-03 20:00:00,region-2,5764,27.2199861207494795,5790,9
2012-02-03 20:15:00,region-2,5765,27.2405897658282741,5790,9
2012-02-03 20:30:00,region-2,5761,27.6502343343169589,5790,9
2012-02-03 20:45:00,region-2,5758,27.5576589093435221,5790,9
2012-02-03 21:00:00,region-2,5762,27.6733772995487678,5790,9
2012-02-03 21:15:00,region-2,5761,27.4658913383093213,5790,9
2012-02-03 21:30:00,region-2,5769,27.5300745363147859,5790,9
2012-02-03 21:45:00,region-2,5766,27.2533818938605619,5790,9
2012-02-03 22:00:00,region-2,5765,27.4466608846487424,5790,9
2012-02-03 22:15:00,region-2,5775,27.1529004329004329,5790,9
2012-02-03 22:30:00,region-2,5771,27.5636804713221279,5790,9
2012-02-03 22:45:00,region-2,5768,27.2763522884882108,5790,9
2012-02-03 23:00:00,region-2,5765,27.3734605377276670,5790,9
2012-02-03 23:15:00,region-2,5763,27.7745965642894326,5790,9
2012-02-03 23:30:00,region-2,5770,27.5363951473136915,5790,9
2012-02-03 23:45:00,region-2,5781,27.2850717868880816,5790,9
2012-02-04 00:00:00,region-2,5777,27.7545438809070452,5790,9
2012-02-04 00:15:00,region-2,5775,27.2490043290043290,5790,9
2012-02-04 00:30:00,region-2,5767,27.1245014739032426,5790,9
2012-02-04 00:45:00,region-2,5767,27.4652332235130917,5790,9
2012-02-04 01:00:00,region-2,5769,27.2830646559195701,5790,9
2012-02-04 01:15:00,region-2,5773,27.3201108609042092,5790,9
2012-02-04 01:30:00,region-2,5772,27.6600831600831601,5790,9
2012-02-04 01:45:00,region-2,5778,27.2817583939079266,5790,9
2012-02-04 02:00:00,region-2,5779,27.6866239833881294,5790,9
2012-02-04 02:15:00,region-2,5774,27.5450294423276758,5790,9
2012-02-04 02:30:00,region-2,5768,27.3108529819694868,5790,9
2012-02-04 02:45:00,region-2,5771,27.5271183503725524,5790,9
2012-02-04 03:00:00,region-2,4267,16.0602296695570659,5790,9
2012-02-04 03:15:00,region-2,4266,16.1277543366150961,0,9
2012-02-04 03:30:00,region-2,4267,16.0220295289430513,0,9
2012-02-04 03:45:00,region-2,4267,16.0358565737051793,0,9
2012-02-04 04:00:00,region-2,3479,5.4627766599597586,0,9
2012-02-04 04:15:00,region-2,3480,5.5750000000000000,0,9
2012-02-04 04:30:00,region-2,3472,5.5633640552995392,0,9
2012-02-04 04:45:00,region-2,3467,5.4159215460051918,0,9
2012-02-04 05:00:00,region-2,3468,5.5807381776239908,0,9
2012-02-04 05:15:00,region-2,3470,5.5510086455331412,0,9
2012-02-04 05:30:00,region-2,3479,5.4895084794481173,0,9
2012-02-04 05:45:00,region-2,3480,5.4816091954022989,0,9
2012-02-04 06:00:00,region-2,3475,5.3706474820143885,0,9
2012-02-04 06:15:00,region-2,3475,5.5257553956834532,0,9
2012-02-04 06:30:00,region-2,3472,5.5506912442396313,0,9
2012-02-04 06:45:00,region-2,3471,5.5326995102276001,0,9
2012-02-04 07:00:00,region-2,3473,5.4788367405701123,0,9
2012-02-04 07:15:00,region-2,3473,5.4460120932911028,0,9
2012-02-04 07:30:00,region-2,3470,5.4994236311239193,0,9
2012-02-04 07:45:00,region-2,3472,5.5138248847926267,0,9
2012-02-04 08:00:00,region-2,3473,5.4788367405701123,0,9
2012-02-02 08:15:00,region-3,3453,5.4833478134955111,0,7
2012-02-02 08:30:00,region-3,3444,5.5502322880371661,0,7
2012-02-02 08:45:00,region-3,3441,5.4681778552746295,0,7
2012-02-02 09:00:00,region-3,3437,5.5065464067500727,0,7
2012-02-02 09:15:00,region-3,3444,5.5148083623693380,0,7
2012-02-02 09:30:00,region-3,3444,5.5290360046457607,0,7
2012-02-02 09:45:00,region-3,3440,5.5383720930232558,0,7
2012-02-02 10:00:00,region-3,3436,5.4202561117578580,0,7
2012-02-02 10:15:00,region-3,3435,5.5181950509461426,0,7
2012-02-02 10:30:00,region-3,3437,5.3942391620599360,0,7
2012-02-02 10:45:00,region-3,3433,5.5790853480920478,0,7
2012-02-02 11:00:00,region-3,3434,5.4976703552708212,0,7
2012-02-02 11:15:00,region-3,3438,5.5072716695753345,0,7
2012-02-02 11:30:00,region-3,3438,5.5517742873763816,0,7
2012-02-02 11:45:00,region-3,3442,5.5717606042998257,0,7
2012-02-02 12:00:00,region-3,3443,5.4891083357537032,0,7
2012-02-02 12:15:00,region-3,3437,5.5091649694501018,0,7
2012-02-02 12:30:00,region-3,3435,5.5746724890829694,0,7
2012-02-02 12:45:00,region-3,3437,5.5373872563281932,0,7
2012-02-02 13:00:00,region-3,3918,12.0758039816232772,0,7
2012-02-02 13:15:00,region-3,3920,12.1418367346938776,0,7
2012-02-02 13:30:00,region-3,3916,12.1095505617977528,0,7
2012-02-02 13:45:00,region-3,3916,11.9680796731358529,0,7
2012-02-02 14:00:00,region-3,5767,27.6367262007976418,5796,7
2012-02-02 14:15:00,region-3,5775,27.5636363636363636,5796,7
2012-02-02 14:30:00,region-3,5766,27.5338189386056191,5796,7
2012-02-02 14:45:00,region-3,5763,27.4008328995314940,5796,7
2012-02-02 15:00:00,region-3,5767,27.6316975897346974,5796,7
2012-02-02 15:15:00,region-3,5769,27.3560409083029988,5796,7
2012-02-02 15:30:00,region-3,5775,27.6204329004329004,5796,7
2012-02-02 15:45:00,region-3,5768,27.3269764216366158,5796,7
2012-02-02 16:00:00,region-3,5776,27.2744113573407202,5796,7
2012-02-02 16:15:00,region-3,5771,27.3651013689135332,5796,7
