healthtime,businessunit,reported,avgconn,expected,lag
2012-02-03 06:45:00,region-1,1552,5.5219072164948454,0,9
2012-02-03 07:00:00,region-1,1549,5.5790832795351840,0,9
2012-02-03 07:15:00,region-1,1548,5.7196382428940568,0,9
2012-02-03 07:30:00,region-1,1550,5.4354838709677419,0,9
2012-02-03 07:45:00,region-1,1548,5.5219638242894057,0,9
2012-02-03 08:00:00,region-1,1544,5.5550518134715026,0,9
2012-02-03 08:15:00,region-1,1545,5.4834951456310680,0,9
2012-02-03 08:30:00,region-1,1547,5.6212023270846800,0,9
2012-02-03 08:45:00,region-1,1551,5.5493230174081238,0,9
2012-02-03 09:00:00,region-1,1550,5.4348387096774194,0,9
2012-02-03 09:15:00,region-1,1551,5.4680851063829787,0,9
2012-02-03 09:30:00,region-1,1551,5.5145067698259188,0,9
2012-02-03 09:45:00,region-1,1551,5.6408768536428111,0,9
2012-02-03 10:00:00,region-1,1552,5.3485824742268041,0,9
2012-02-03 10:15:00,region-1,1551,5.4364925854287556,0,9
2012-02-03 10:30:00,region-1,1550,5.5741935483870968,0,9
2012-02-03 10:45:00,region-1,1550,5.4793548387096774,0,9
2012-02-03 11:00:00,region-1,1547,5.5268261150614092,0,9
2012-02-03 11:15:00,region-1,1550,5.3458064516129032,0,9
2012-02-03 11:30:00,region-1,1548,5.2829457364341085,0,9
2012-02-03 11:45:00,region-1,1549,5.4409296320206585,0,9
2012-02-03 12:00:00,region-1,1546,5.3764553686934023,0,9
2012-02-03 12:15:00,region-1,1547,5.4854557207498384,0,9
2012-02-03 12:30:00,region-1,1548,5.5058139534883721,0,9
2012-02-03 12:45:00,region-1,1549,5.5939315687540349,0,9
2012-02-03 13:00:00,region-1,1552,5.5122422680412371,0,9
2012-02-03 13:15:00,region-1,1547,5.4964447317388494,0,9
2012-02-03 13:30:00,region-1,1545,5.4964401294498382,0,9
2012-02-03 13:45:00,region-1,1549,5.5029051000645578,0,9
2012-02-03 14:00:00,region-1,1548,5.4418604651162791,0,9
2012-02-03 14:15:00,region-1,1547,5.4705882352941176,0,9
2012-02-03 14:30:00,region-1,1547,5.4343891402714932,0,9
2012-02-03 14:45:00,region-1,1548,5.4806201550387597,0,9
2012-02-03 15:00:00,region-1,1928,17.1540456431535270,0,9
2012-02-03 15:15:00,region-1,1927,16.7171769590036326,0,9
2012-02-03 15:30:00,region-1,1926,16.7180685358255452,0,9
2012-02-03 15:45:00,region-1,1926,16.4948078920041537,0,9
2012-02-03 16:00:00,region-1,2535,27.3739644970414201,2549,9
2012-02-03 16:15:00,region-1,2537,27.6223886480094600,2549,9
2012-02-03 16:30:00,region-1,2538,27.3494877856579984,2549,9
2012-02-03 16:45:00,region-1,2539,27.5360378101614809,2549,9
2012-02-03 17:00:00,region-1,2543,27.4675580023594180,2549,9
2012-02-03 17:15:00,region-1,2545,27.6636542239685658,2549,9
2012-02-03 17:30:00,region-1,2543,27.8041683051513960,2549,9
2012-02-03 17:45:00,region-1,2540,27.4220472440944882,2549,9
2012-02-03 18:00:00,region-1,2538,27.8230890464933018,2549,9
2012-02-03 18:15:00,region-1,2539,27.5309176841276093,2549,9
2012-02-03 18:30:00,region-1,2540,27.4625984251968504,2549,9
2012-02-03 18:45:00,region-1,2545,27.4200392927308448,2549,9
2012-02-03 19:00:00,region-1,2546,27.5443833464257659,2549,9
2012-02-03 19:15:00,region-1,2545,27.4137524557956778,2549,9
2012-02-03 19:30:00,region-1,2534,27.6985003946329913,2549,9
2012-02-03 19:45:00,region-1,2537,27.3685455262120615,2549,9
2012-02-03 20:00:00,region-1,2538,27.9267139479905437,2549,9
2012-02-03 20:15:00,region-1,2541,27.6166863439590712,2549,9
2012-02-03 20:30:00,region-1,2537,28.0197083169097359,2549,9
2012-02-03 20:45:00,region-1,2529,27.2574139976275208,2549,9
2012-02-03 21:00:00,region-1,2527,27.4503363672338742,2549,9
2012-02-03 21:15:00,region-1,2532,27.4308846761453397,2549,9
2012-02-03 21:30:00,region-1,2538,27.4377462568951931,2549,9
2012-02-03 21:45:00,region-1,2543,27.7966968147856862,2549,9
2012-02-03 22:00:00,region-1,2543,27.4184034604797483,2549,9
2012-02-03 22:15:00,region-1,2542,27.5173092053501180,2549,9
2012-02-03 22:30:00,region-1,2537,27.9215608986992511,2549,9
2012-02-03 22:45:00,region-1,2539,27.1969279243796770,2549,9
2012-02-03 23:00:00,region-1,2539,27.4769594328475778,2549,9
2012-02-03 23:15:00,region-1,2541,27.5753640299094845,2549,9
2012-02-03 23:30:00,region-1,2539,27.1996849153209925,2549,9
2012-02-03 23:45:00,region-1,2537,27.4126921560898699,2549,9
2012-02-04 00:00:00,region-1,2536,27.4175867507886435,2549,9
2012-02-04 00:15:00,region-1,2537,27.4615687820260150,2549,9
2012-02-04 00:30:00,region-1,2539,27.5911776289877905,2549,9
2012-02-04 00:45:00,region-1,2539,27.5758172508861757,2549,9
2012-02-04 01:00:00,region-1,2542,27.6101494885916601,2549,9
2012-02-04 01:15:00,region-1,2541,27.8099173553719008,2549,9
2012-02-04 01:30:00,region-1,2537,27.3153330705557745,2549,9
2012-02-04 01:45:00,region-1,2536,27.3765772870662461,2549,9
2012-02-04 02:00:00,region-1,2157,21.2582290217895225,2549,9
2012-02-04 02:15:00,region-1,2159,21.2728114867994442,2549,9
2012-02-04 02:30:00,region-1,2162,21.1716003700277521,2549,9
2012-02-04 02:45:00,region-1,2164,21.2592421441774492,2549,9
2012-02-04 03:00:00,region-1,1553,5.4546039922730200,2549,9
2012-02-04 03:15:00,region-1,1552,5.5238402061855670,0,9
2012-02-04 03:30:00,region-1,1553,5.6387636831938184,0,9
2012-02-04 03:45:00,region-1,1549,5.4809554551323434,0,9
2012-02-04 04:00:00,region-1,1547,5.4408532643826761,0,9
2012-02-04 04:15:00,region-1,1550,5.4077419354838710,0,9
2012-02-04 04:30:00,region-1,1545,5.5734627831715210,0,9
2012-02-04 04:45:00,region-1,1547,5.4505494505494505,0,9
2012-02-04 05:00:00,region-1,1547,5.4906270200387847,0,9
2012-02-04 05:15:00,region-1,1548,5.5529715762273902,0,9
2012-02-04 05:30:00,region-1,1543,5.4458846403110823,0,9
2012-02-04 05:45:00,region-1,1540,5.4987012987012987,0,9
2012-02-04 06:00:00,region-1,1540,5.3902597402597403,0,9
2012-02-04 06:15:00,region-1,1543,5.5035644847699287,0,9
2012-02-04 06:30:00,region-1,1543,5.4465327284510693,0,9
2012-02-04 06:45:00,region-1,1544,5.5408031088082902,0,9
2012-02-04 07:00:00,region-1,1547,5.5862960568842922,0,9
2012-02-04 07:15:00,region-1,1547,5.5158371040723982,0,9
2012-02-04 07:30:00,region-1,1549,5.5171078114912847,0,9
2012-02-04 07:45:00,region-1,1544,5.6832901554404145,0,9
2012-02-04 08:00:00,region-1,1547,5.3968972204266322,0,9
2012-02-02 08:15:00,region-2,1535,5.4807817589576547,0,9
2012-02-02 08:30:00,region-2,1535,5.5687296416938111,0,9
2012-02-02 08:45:00,region-2,1530,5.4156862745098039,0,9
2012-02-02 09:00:00,region-2,1528,5.6688481675392670,0,9
2012-02-02 09:15:00,region-2,1526,5.4718217562254260,0,9
2012-02-02 09:30:00,region-2,1525,5.5829508196721311,0,9
2012-02-02 09:45:00,region-2,1524,5.3589238845144357,0,9
2012-02-02 10:00:00,region-2,1527,5.4479371316306483,0,9
2012-02-02 10:15:00,region-2,1529,5.6154349247874428,0,9
2012-02-02 10:30:00,region-2,1527,5.6260641781270465,0,9
2012-02-02 10:45:00,region-2,1526,5.5235910878112713,0,9
2012-02-02 11:00:00,region-2,1528,5.3579842931937173,0,9
2012-02-02 11:15:00,region-2,1527,5.5920104780615586,0,9
2012-02-02 11:30:00,region-2,1526,5.5484927916120577,0,9
2012-02-02 11:45:00,region-2,1524,5.4947506561679790,0,9
2012-02-02 12:00:00,region-2,1526,5.3826998689384010,0,9
2012-02-02 12:15:00,region-2,1529,5.5094833224329627,0,9
2012-02-02 12:30:00,region-2,1526,5.4980340760157274,0,9
2012-02-02 12:45:00,region-2,1524,5.3444881889763780,0,9
2012-02-02 13:00:00,region-2,1526,5.4934469200524246,0,9
2012-02-02 13:15:00,region-2,1525,5.6380327868852459,0,9
2012-02-02 13:30:00,region-2,1530,5.5281045751633987,0,9
2012-02-02 13:45:00,region-2,1527,5.4413883431565160,0,9
2012-02-02 14:00:00,region-2,1523,5.3814839133289560,0,9
2012-02-02 14:15:00,region-2,1529,5.5709614126880314,0,9
2012-02-02 14:30:00,region-2,1529,5.6232831916285154,0,9
2012-02-02 14:45:00,region-2,1526,5.4325032765399738,0,9
2012-02-02 15:00:00,region-2,1528,5.3867801047120419,0,9
2012-02-02 15:15:00,region-2,1528,5.5274869109947644,0,9
2012-02-02 15:30:00,region-2,1525,5.5245901639344262,0,9
2012-02-02 15:45:00,region-2,1527,5.4322200392927308,0,9
2012-02-02 16:00:00,region-2,2118,21.7880075542965061,2549,9
2012-02-02 16:15:00,region-2,2121,21.8547854785478548,2549,9
2012-02-02 16:30:00,region-2,2120,21.1608490566037736,2549,9
2012-02-02 16:45:00,region-2,2124,22.0621468926553672,2549,9
2012-02-02 17:00:00,region-2,2544,27.5357704402515723,2549,9
2012-02-02 17:15:00,region-2,2540,27.0338582677165354,2549,9
2012-02-02 17:30:00,region-2,2538,27.2423167848699764,2549,9
2012-02-02 17:45:00,region-2,2537,27.6586519511233741,2549,9
2012-02-02 18:00:00,region-2,2538,27.9802994483845548,2549,9
2012-02-02 18:15:00,region-2,2533,27.4437425977102250,2549,9
2012-02-02 18:30:00,region-2,2532,27.7176145339652449,2549,9
2012-02-02 18:45:00,region-2,2535,27.4228796844181460,2549,9
2012-02-02 19:00:00,region-2,2536,27.2492113564668770,2549,9
2012-02-02 19:15:00,region-2,2541,27.3423848878394333,2549,9
2012-02-02 19:30:00,region-2,2539,27.7361165813312328,2549,9
2012-02-02 19:45:00,region-2,2539,27.6163844033083891,2549,9
2012-02-02 20:00:00,region-2,2540,27.7570866141732283,2549,9
2012-02-02 20:15:00,region-2,2542,27.5255704169944925,2549,9
2012-02-02 20:30:00,region-2,2544,27.1847484276729560,2549,9
2012-02-02 20:45:00,region-2,2542,27.6435877261998426,2549,9
2012-02-02 21:00:00,region-2,2539,27.5714848365498228,2549,9
2012-02-02 21:15:00,region-2,2543,27.5992921745969328,2549,9
2012-02-02 21:30:00,region-2,2538,27.6662726556343578,2549,9
2012-02-02 21:45:00,region-2,2538,27.6012608353033885,2549,9
2012-02-02 22:00:00,region-2,2539,27.5340685309176841,2549,9
2012-02-02 22:15:00,region-2,2542,27.2450826121164437,2549,9
2012-02-02 22:30:00,region-2,2538,27.7123719464144996,2549,9
2012-02-02 22:45:00,region-2,2541,27.6568280204643841,2549,9
2012-02-02 23:00:00,region-2,2541,27.4167650531286895,2549,9
2012-02-02 23:15:00,region-2,2542,27.5039339103068450,2549,9
2012-02-02 23:30:00,region-2,2539,27.6742812130760142,2549,9
2012-02-02 23:45:00,region-2,2536,27.6790220820189274,2549,9
2012-02-03 00:00:00,region-2,2536,27.2740536277602524,2549,9
2012-02-03 00:15:00,region-2,2535,27.7802761341222880,2549,9
2012-02-03 00:30:00,region-2,2534,27.3074191002367798,2549,9
2012-02-03 00:45:00,region-2,2538,27.3995271867612293,2549,9
2012-02-03 01:00:00,region-2,2536,27.7030757097791798,2549,9
2012-02-03 01:15:00,region-2,2536,26.8986593059936909,2549,9
2012-02-03 01:30:00,region-2,2538,27.5043341213553980,2549,9
2012-02-03 01:45:00,region-2,2535,27.2982248520710059,2549,9
2012-02-03 02:00:00,region-2,2539,27.8373375344623868,2549,9
2012-02-03 02:15:00,region-2,2540,27.6314960629921260,2549,9
2012-02-03 02:30:00,region-2,2538,27.4909377462568952,2549,9
2012-02-03 02:45:00,region-2,2539,27.3517132729421032,2549,9
2012-02-03 03:00:00,region-2,1945,16.4812339331619537,2549,9
2012-02-03 03:15:00,region-2,1946,16.4486125385405961,0,9
2012-02-03 03:30:00,region-2,1945,16.2365038560411311,0,9
2012-02-03 03:45:00,region-2,1948,16.6560574948665298,0,9
2012-02-03 04:00:00,region-2,1532,5.5052219321148825,0,9
2012-02-03 04:15:00,region-2,1530,5.5725490196078431,0,9
2012-02-03 04:30:00,region-2,1525,5.5252459016393443,0,9
2012-02-03 04:45:00,region-2,1524,5.3818897637795276,0,9
2012-02-03 05:00:00,region-2,1524,5.4304461942257218,0,9
2012-02-03 05:15:00,region-2,1527,5.4577603143418468,0,9
2012-02-03 05:30:00,region-2,1528,5.5687172774869110,0,9
2012-02-03 05:45:00,region-2,1526,5.3505897771952818,0,9
2012-02-03 06:00:00,region-2,1526,5.4882044560943644,0,9
2012-02-03 06:15:00,region-2,1525,5.5691803278688525,0,9
2012-02-03 06:30:00,region-2,1529,5.4826684107259647,0,9
2012-02-03 06:45:00,region-2,1532,5.6090078328981723,0,9
2012-02-03 07:00:00,region-2,1534,5.4374185136897001,0,9
2012-02-03 07:15:00,region-2,1532,5.3394255874673629,0,9
2012-02-03 07:30:00,region-2,1532,5.5665796344647520,0,9
2012-02-03 07:45:00,region-2,1530,5.5869281045751634,0,9
2012-02-03 08:00:00,region-2,1529,5.4885546108567691,0,9
2012-02-03 08:15:00,region-2,1531,5.3879817112998040,0,9
2012-02-03 08:30:00,region-2,1527,5.4374590700720367,0,9
2012-02-03 08:45:00,region-2,1529,5.4466971877043819,0,9
2012-02-03 09:00:00,region-2,1527,5.4485920104780616,0,9
2012-02-03 09:15:00,region-2,1529,5.5604970568999346,0,9
2012-02-03 09:30:00,region-2,1530,5.4699346405228758,0,9
2012-02-03 09:45:00,region-2,1528,5.4653141361256545,0,9
2012-02-03 10:00:00,region-2,1529,5.5336821451929366,0,9
2012-02-03 10:15:00,region-2,1530,5.5581699346405229,0,9
2012-02-03 10:30:00,region-2,1528,5.4653141361256545,0,9
2012-02-03 10:45:00,region-2,1528,5.5890052356020942,0,9
2012-02-03 11:00:00,region-2,1527,5.4158480681074001,0,9
2012-02-03 11:15:00,region-2,1525,5.3895081967213115,0,9
2012-02-03 11:30:00,region-2,1522,5.5131406044678055,0,9
2012-02-03 11:45:00,region-2,1526,5.5019659239842726,0,9
2012-02-03 12:00:00,region-2,1530,5.4568627450980392,0,9
2012-02-03 12:15:00,region-2,1531,5.4199869366427172,0,9
2012-02-03 12:30:00,region-2,1531,5.5584585238406270,0,9
2012-02-03 12:45:00,region-2,1530,5.4862745098039216,0,9
2012-02-03 13:00:00,region-2,1528,5.4941099476439791,0,9
2012-02-03 13:15:00,region-2,1531,5.4918354016982364,0,9
2012-02-03 13:30:00,region-2,1528,5.5778795811518325,0,9
2012-02-03 13:45:00,region-2,1529,5.4846304774362328,0,9
2012-02-03 14:00:00,region-2,1530,5.4915032679738562,0,9
2012-02-03 14:15:00,region-2,1524,5.5347769028871391,0,9
2012-02-03 14:30:00,region-2,1528,5.5811518324607330,0,9
2012-02-03 14:45:00,region-2,1528,5.4096858638743455,0,9
2012-02-03 15:00:00,region-2,1531,5.4532984977139125,0,9
2012-02-03 15:15:00,region-2,1532,5.5456919060052219,0,9
2012-02-03 15:30:00,region-2,1529,5.4780902550686723,0,9
2012-02-03 15:45:00,region-2,1530,5.5464052287581699,0,9
2012-02-03 16:00:00,region-2,2122,21.9368520263901979,2549,9
2012-02-03 16:15:00,region-2,2119,21.8744690891930156,2549,9
2012-02-03 16:30:00,region-2,2117,22.2895606991025035,2549,9
2012-02-03 16:45:00,region-2,2120,21.6476415094339623,2549,9
2012-02-03 17:00:00,region-2,2537,27.5210878990934174,2549,9
2012-02-03 17:15:00,region-2,2540,28.0649606299212598,2549,9
2012-02-03 17:30:00,region-2,2541,27.8776072412436049,2549,9
2012-02-03 17:45:00,region-2,2540,27.3767716535433071,2549,9
2012-02-03 18:00:00,region-2,2538,27.4554767533490938,2549,9
2012-02-03 18:15:00,region-2,2543,27.3008257963035785,2549,9
2012-02-03 18:30:00,region-2,2540,27.5220472440944882,2549,9
2012-02-03 18:45:00,region-2,2542,27.9771833202202990,2549,9
2012-02-03 19:00:00,region-2,2540,27.4145669291338583,2549,9
2012-02-03 19:15:00,region-2,2538,27.2797478329393223,2549,9
2012-02-03 19:30:00,region-2,2541,27.1983471074380165,2549,9
2012-02-03 19:45:00,region-2,2538,27.5417651694247439,2549,9
2012-02-03 20:00:00,region-2,2535,27.5873767258382643,2549,9
2012-02-03 20:15:00,region-2,2538,27.3762805358550039,2549,9
2012-02-03 20:30:00,region-2,2539,27.4013391098857818,2549,9
2012-02-03 20:45:00,region-2,2539,27.0169358014966522,2549,9
2012-02-03 21:00:00,region-2,2537,27.1998423334647221,2549,9
2012-02-03 21:15:00,region-2,2534,27.9368587213891081,2549,9
2012-02-03 21:30:00,region-2,2535,27.7171597633136095,2549,9
2012-02-03 21:45:00,region-2,2534,27.8011049723756906,2549,9
2012-02-03 22:00:00,region-2,2534,27.3382004735595896,2549,9
2012-02-03 22:15:00,region-2,2540,27.4814960629921260,2549,9
2012-02-03 22:30:00,region-2,2536,27.1052839116719243,2549,9
2012-02-03 22:45:00,region-2,2540,27.0303149606299213,2549,9
2012-02-03 23:00:00,region-2,2541,27.3408107044470681,2549,9
2012-02-03 23:15:00,region-2,2538,27.5323089046493302,2549,9
2012-02-03 23:30:00,region-2,2534,27.4116022099447514,2549,9
2012-02-03 23:45:00,region-2,2532,27.3981042654028436,2549,9
2012-02-04 00:00:00,region-2,2535,27.6063116370808679,2549,9
2012-02-04 00:15:00,region-2,2539,27.7652619141394250,2549,9
2012-02-04 00:30:00,region-2,2541,27.7819756001574183,2549,9
2012-02-04 00:45:00,region-2,2541,27.5769382133018497,2549,9
2012-02-04 01:00:00,region-2,2539,27.1831429696730996,2549,9
2012-02-04 01:15:00,region-2,2537,26.8699251083957430,2549,9
2012-02-04 01:30:00,region-2,2540,27.5535433070866142,2549,9
2012-02-04 01:45:00,region-2,2538,27.3266351457840820,2549,9
2012-02-04 02:00:00,region-2,2536,27.3679022082018927,2549,9
2012-02-04 02:15:00,region-2,2538,27.6481481481481481,2549,9
2012-02-04 02:30:00,region-2,2535,27.6335305719921105,2549,9
2012-02-04 02:45:00,region-2,2541,27.6843762298307753,2549,9
2012-02-04 03:00:00,region-2,1949,16.3068240123140072,2549,9
2012-02-04 03:15:00,region-2,1949,16.4684453565931247,0,9
2012-02-04 03:30:00,region-2,1951,16.5955920041004613,0,9
2012-02-04 03:45:00,region-2,1949,17.0487429451000513,0,9
2012-02-04 04:00:00,region-2,1531,5.5231874591770085,0,9
2012-02-04 04:15:00,region-2,1530,5.4032679738562092,0,9
2012-02-04 04:30:00,region-2,1530,5.6098039215686275,0,9
2012-02-04 04:45:00,region-2,1534,5.4980443285528031,0,9
2012-02-04 05:00:00,region-2,1533,5.5035877364644488,0,9
2012-02-04 05:15:00,region-2,1532,5.5848563968668407,0,9
2012-02-04 05:30:00,region-2,1531,5.5904637491835402,0,9
2012-02-04 05:45:00,region-2,1532,5.5267624020887728,0,9
2012-02-04 06:00:00,region-2,1530,5.4692810457516340,0,9
2012-02-04 06:15:00,region-2,1533,5.4703196347031963,0,9
2012-02-04 06:30:00,region-2,1533,5.4181343770384866,0,9
2012-02-04 06:45:00,region-2,1533,5.5166340508806262,0,9
2012-02-04 07:00:00,region-2,1529,5.5474166121648136,0,9
2012-02-04 07:15:00,region-2,1527,5.5573018991486575,0,9
2012-02-04 07:30:00,region-2,1527,5.5599214145383104,0,9
2012-02-04 07:45:00,region-2,1528,5.5687172774869110,0,9
2012-02-04 08:00:00,region-2,1529,5.4486592544146501,0,9
2012-02-02 08:15:00,region-3,1539,5.4814814814814815,0,7
2012-02-02 08:30:00,region-3,1538,5.3719115734720416,0,7
2012-02-02 08:45:00,region-3,1535,5.5850162866449511,0,7
2012-02-02 09:00:00,region-3,1536,5.4778645833333333,0,7
2012-02-02 09:15:00,region-3,1534,5.5312907431551499,0,7
2012-02-02 09:30:00,region-3,1532,5.4353785900783290,0,7
2012-02-02 09:45:00,region-3,1533,5.4801043705153294,0,7
2012-02-02 10:00:00,region-3,1529,5.6167429692609549,0,7
2012-02-02 10:15:00,region-3,1531,5.4644023514043109,0,7
2012-02-02 10:30:00,region-3,1531,5.5747877204441541,0,7
2012-02-02 10:45:00,region-3,1533,5.6001304631441618,0,7
2012-02-02 11:00:00,region-3,1534,5.4693611473272490,0,7
2012-02-02 11:15:00,region-3,1533,5.4605348988910633,0,7
2012-02-02 11:30:00,region-3,1533,5.5831702544031311,0,7
2012-02-02 11:45:00,region-3,1535,5.5973941368078176,0,7
2012-02-02 12:00:00,region-3,1534,5.4452411994784876,0,7
2012-02-02 12:15:00,region-3,1535,5.5413680781758958,0,7
2012-02-02 12:30:00,region-3,1535,5.5035830618892508,0,7
2012-02-02 12:45:00,region-3,1533,5.4892367906066536,0,7
2012-02-02 13:00:00,region-3,1765,12.4515580736543909,0,7
2012-02-02 13:15:00,region-3,1766,12.4699886749716874,0,7
2012-02-02 13:30:00,region-3,1766,12.4116647791619479,0,7
2012-02-02 13:45:00,region-3,1768,12.3088235294117647,0,7
2012-02-02 14:00:00,region-3,2546,27.6402199528672427,2552,7
2012-02-02 14:15:00,region-3,2546,27.8071484681853888,2552,7
2012-02-02 14:30:00,region-3,2548,27.4843014128728414,2552,7
2012-02-02 14:45:00,region-3,2544,27.3372641509433962,2552,7
2012-02-02 15:00:00,region-3,2544,27.2885220125786164,2552,7
2012-02-02 15:15:00,region-3,2543,27.4435705859221392,2552,7
2012-02-02 15:30:00,region-3,2549,27.4833267948214986,2552,7
2012-02-02 15:45:00,region-3,2544,27.8863993710691824,2552,7
2012-02-02 16:00:00,region-3,2542,27.8371361132966168,2552,7
2012-02-02 16:15:00,region-3,2538,27.2580772261623325,2552,7
